Date,Market Cap,% Change
2023-05-30,637577500000,4.14%
2023-05-26,612253100000,4.72%
2023-05-25,584678500000,0.86%
2023-05-24,579702300000,-1.54%
2023-05-23,588798800000,-1.64%
2023-05-22,598624300000,4.85%
2023-05-19,570954500000,1.84%
2023-05-18,560653600000,1.74%
2023-05-17,551050000000,4.41%
2023-05-16,527785900000,0.10%
2023-05-15,527247000000,-0.97%
2023-05-12,532413300000,-2.38%
2023-05-11,545408300000,2.10%
2023-05-10,534188300000,-0.36%
2023-05-09,536121700000,-1.54%
2023-05-08,544489100000,1.02%
2023-05-05,539005900000,5.50%
2023-05-04,510924100000,0.37%
2023-05-03,509054100000,0.19%
2023-05-02,508103200000,-0.94%
2023-05-01,512920900000,-1.51%
2023-04-28,520781300000,2.57%
2023-04-27,507722900000,4.19%
2023-04-26,487311300000,-4.31%
2023-04-25,509244300000,-1.16%
2023-04-24,515202900000,-1.36%
2023-04-21,522330100000,1.28%
2023-04-20,515717100000,-9.75%
2023-04-19,571405300000,-2.02%
2023-04-18,583175800000,-1.46%
2023-04-17,591813800000,1.10%
2023-04-14,585359000000,-0.48%
2023-04-13,588206700000,2.97%
2023-04-12,571247100000,-3.35%
2023-04-11,591022700000,1.24%
2023-04-10,583808600000,-0.30%
2023-04-06,585548800000,-0.25%
2023-04-05,587004300000,-3.67%
2023-04-04,609342900000,-1.12%
2023-04-03,616272300000,-6.12%
2023-03-31,656424700000,6.24%
2023-03-30,617886000000,0.72%
2023-03-29,613456200000,2.48%
2023-03-28,598616600000,-1.37%
2023-03-27,606906500000,0.74%
2023-03-24,602476800000,-0.94%
2023-03-23,608203800000,0.56%
2023-03-22,604818200000,-3.25%
2023-03-21,625163400000,7.82%
2023-03-20,579821800000,1.73%
2023-03-17,569949800000,-2.17%
2023-03-16,582606200000,2.04%
2023-03-15,570962300000,-1.53%
2023-03-14,579853500000,5.03%
2023-03-13,552072600000,0.60%
2023-03-10,548782000000,0.30%
2023-03-09,547136600000,-4.99%
2023-03-08,575866700000,-3.04%
2023-03-07,593933700000,-3.15%
2023-03-06,613234700000,-2.01%
2023-03-03,625827900000,3.61%
2023-03-02,604027200000,-5.85%
2023-03-01,641585100000,-1.43%
2023-02-28,650887600000,-0.92%
2023-02-27,656962600000,5.46%
2023-02-24,622948500000,-2.57%
2023-02-23,639370200000,0.60%
2023-02-22,635541700000,1.77%
2023-02-21,624499000000,-5.25%
2023-02-17,659114200000,3.10%
2023-02-16,639275300000,-5.69%
2023-02-15,677877400000,2.38%
2023-02-14,662088500000,7.51%
2023-02-13,615860900000,-1.14%
2023-02-10,622980200000,-5.03%
2023-02-09,655981800000,3.00%
2023-02-08,636902200000,2.28%
2023-02-07,622727100000,1.05%
2023-02-06,616240600000,2.52%
2023-02-03,601116200000,0.91%
2023-02-02,595705600000,3.78%
2023-02-01,573999900000,4.73%
2023-01-31,548085900000,4.15%
2023-01-30,526271000000,-6.32%
2023-01-27,561764200000,11.00%
2023-01-26,506093000000,10.97%
2023-01-25,456074200000,0.38%
2023-01-24,454369000000,0.10%
2023-01-23,453926900000,7.74%
2023-01-20,421307300000,4.91%
2023-01-19,401571400000,-1.25%
2023-01-18,406655400000,-2.06%
2023-01-17,415212900000,7.43%
2023-01-13,386508900000,-0.94%
2023-01-12,390171900000,0.28%
2023-01-11,389098300000,3.68%
2023-01-10,375298900000,-0.77%
2023-01-09,378204000000,5.93%
2023-01-06,357015500000,2.47%
2023-01-05,348426400000,-2.90%
2023-01-04,358847000000,5.12%
2023-01-03,341353000000,-12.24%
2022-12-30,388971900000,1.12%
2022-12-29,384677400000,8.08%
2022-12-28,355910300000,3.31%
2022-12-27,344510800000,-11.41%
2022-12-23,388877200000,-1.76%
2022-12-22,395824300000,-8.88%
2022-12-21,434412000000,-0.17%
2022-12-20,435138300000,-8.05%
2022-12-19,473252400000,-0.24%
2022-12-16,474389200000,-4.72%
2022-12-15,497882800000,0.55%
2022-12-14,495135600000,-2.58%
2022-12-13,508240300000,-4.09%
2022-12-12,529934000000,-6.27%
2022-12-09,565395600000,3.23%
2022-12-08,547680600000,-0.34%
2022-12-07,549575200000,-3.21%
2022-12-06,567827000000,-1.44%
2022-12-05,576131900000,-6.37%
2022-12-02,615319600000,0.08%
2022-12-01,614814400000,
2022-11-30,614814400000,7.67%
2022-11-29,571016400000,-1.14%
2022-11-28,577616100000,0.03%
2022-11-25,577426600000,-0.19%
2022-11-23,578500200000,7.82%
2022-11-22,536533700000,1.22%
2022-11-21,530091900000,-6.84%
2022-11-18,568995400000,-1.63%
2022-11-17,578405500000,-2.01%
2022-11-16,590247100000,-3.86%
2022-11-15,613930200000,1.82%
2022-11-14,602972800000,-2.56%
2022-11-11,618824700000,2.75%
2022-11-10,602246500000,7.39%
2022-11-09,560785300000,-7.17%
2022-11-08,604078000000,-2.93%
2022-11-07,622329900000,-5.01%
2022-11-04,655138900000,-3.64%
2022-11-03,679895700000,0.15%
2022-11-02,678853600000,-5.64%
2022-11-01,719399200000,0.12%
2022-10-31,718515000000,-0.43%
2022-10-28,721609600000,1.52%
2022-10-27,710778500000,0.20%
2022-10-26,709357500000,1.00%
2022-10-25,702331500000,5.29%
2022-10-24,667075200000,-0.72%
2022-10-21,671941300000,3.45%
2022-10-20,649505700000,-6.65%
2022-10-19,695755700000,0.84%
2022-10-18,689958800000,0.38%
2022-10-17,687326700000,7.01%
2022-10-14,642330000000,-7.55%
2022-10-13,694753000000,2.06%
2022-10-12,680715000000,0.34%
2022-10-11,678396300000,-2.90%
2022-10-10,698638500000,-0.05%
2022-10-07,698983200000,-6.32%
2022-10-06,746173200000,-1.11%
2022-10-05,754570900000,-3.46%
2022-10-04,781612800000,2.90%
2022-10-03,759553100000,-8.61%
2022-09-30,831152900000,-1.10%
2022-09-29,840428000000,-6.81%
2022-09-28,901844000000,1.72%
2022-09-27,886584000000,2.51%
2022-09-26,864869100000,0.25%
2022-09-23,862738300000,-4.59%
2022-09-22,904288100000,-4.06%
2022-09-21,942547800000,-2.57%
2022-09-20,967396200000,-0.11%
2022-09-19,968461600000,1.89%
2022-09-16,950538100000,-0.13%
2022-09-15,951791500000,0.38%
2022-09-14,948219400000,3.59%
2022-09-13,915380600000,-4.04%
2022-09-12,953891000000,1.58%
2022-09-09,939038300000,3.60%
2022-09-08,906387500000,1.96%
2022-09-07,888965500000,3.38%
2022-09-06,859886800000,1.56%
2022-09-02,846694900000,-2.51%
2022-09-01,868472600000,0.56%
2022-08-31,863615700000,-0.75%
2022-08-30,870164600000,-2.50%
2022-08-29,892474900000,-1.14%
2022-08-26,902721400000,-2.70%
2022-08-25,927726500000,-0.35%
2022-08-24,930944500000,0.22%
2022-08-23,928926600000,2.26%
2022-08-22,908433700000,-2.28%
2022-08-19,929597200000,-2.05%
2022-08-18,949034100000,-0.37%
2022-08-17,952565500000,-0.84%
2022-08-16,960606000000,-0.89%
2022-08-15,969245000000,3.10%
2022-08-12,940135000000,4.68%
2022-08-11,898146500000,-2.63%
2022-08-10,922358800000,3.89%
2022-08-09,887815500000,-2.44%
2022-08-08,910031800000,0.78%
2022-08-05,902972100000,-6.63%
2022-08-04,967092300000,0.40%
2022-08-03,963219300000,2.27%
2022-08-02,941880400000,1.11%
2022-08-01,931508600000,0.04%
2022-07-29,931110600000,5.78%
2022-07-28,880191700000,2.21%
2022-07-27,861140200000,6.17%
2022-07-26,811130100000,-3.57%
2022-07-25,841126800000,-0.59%
2022-07-22,846139400000,0.20%
2022-07-21,844473400000,9.78%
2022-07-20,769237400000,0.80%
2022-07-19,763114600000,2.07%
2022-07-18,747627200000,0.20%
2022-07-15,746135400000,0.74%
2022-07-14,740683900000,0.54%
2022-07-13,736727400000,1.70%
2022-07-12,724388500000,-0.54%
2022-07-11,728345000000,-6.55%
2022-07-08,779378900000,2.54%
2022-07-07,760046900000,5.53%
2022-07-06,720233100000,-0.57%
2022-07-05,724379200000,2.55%
2022-07-01,706340200000,1.24%
2022-06-30,697668800000,-1.76%
2022-06-29,710153700000,-1.79%
2022-06-28,723123500000,-5.00%
2022-06-27,761218700000,-0.32%
2022-06-24,763664700000,4.53%
2022-06-23,730604600000,-0.43%
2022-06-22,733765400000,-0.40%
2022-06-21,736718100000,9.35%
2022-06-17,673696500000,1.72%
2022-06-16,662321100000,-8.54%
2022-06-15,724170900000,5.48%
2022-06-14,686532700000,2.39%
2022-06-13,670517000000,-7.10%
2022-06-10,721777800000,-3.12%
2022-06-09,745016500000,-0.89%
2022-06-08,751729800000,1.25%
2022-06-07,742467900000,0.25%
2022-06-06,740581300000,1.60%
2022-06-03,728885800000,-9.22%
2022-06-02,802906700000,4.68%
2022-06-01,767030700000,-2.36%
2022-05-31,785563800000,-0.18%
2022-05-27,786984200000,7.33%
2022-05-26,733215300000,7.43%
2022-05-25,682523300000,4.88%
2022-05-24,650781000000,-6.93%
2022-05-23,699204100000,1.66%
2022-05-20,687807000000,-6.42%
2022-05-19,734965100000,-0.05%
2022-05-18,735369200000,-6.80%
2022-05-17,789035500000,5.14%
2022-05-16,750455500000,-5.88%
2022-05-13,797302900000,5.71%
2022-05-12,754216300000,-0.82%
2022-05-11,760432300000,-8.25%
2022-05-10,828849400000,1.64%
2022-05-09,815453800000,-9.07%
2022-05-06,896822000000,-0.87%
2022-05-05,904725700000,-8.33%
2022-05-04,986923800000,4.77%
2022-05-03,941991000000,0.70%
2022-05-02,935454800000,3.70%
2022-04-29,902115000000,-0.77%
2022-04-28,909108000000,-0.45%
2022-04-27,913254100000,0.58%
2022-04-26,907979800000,-12.18%
2022-04-25,1033957600000,-0.46%
2022-04-22,1038727900000,-0.37%
2022-04-21,1042581800000,3.23%
2022-04-20,1009942600000,-4.96%
2022-04-19,1062601900000,2.38%
2022-04-18,1037940300000,1.96%
2022-04-14,1018004000000,-3.66%
2022-04-13,1056627200000,3.59%
2022-04-12,1020019300000,1.13%
2022-04-11,1008631100000,-4.83%
2022-04-08,1059851700000,-3.00%
2022-04-07,1092686300000,1.10%
2022-04-06,1080802000000,-4.17%
2022-04-05,1127824500000,-4.73%
2022-04-04,1183832300000,5.61%
2022-04-01,1120932000000,0.65%
2022-03-31,1113707800000,-1.50%
2022-03-30,1130646000000,-0.51%
2022-03-29,1136412900000,0.71%
2022-03-28,1128426000000,8.03%
2022-03-25,1044504100000,-0.32%
2022-03-24,1047893000000,1.48%
2022-03-23,1032588800000,0.52%
2022-03-22,1027286900000,7.91%
2022-03-21,952024800000,1.74%
2022-03-18,935728500000,3.88%
2022-03-17,900804200000,3.73%
2022-03-16,868385100000,4.78%
2022-03-15,828760500000,4.63%
2022-03-14,792050300000,-3.64%
2022-03-11,822001300000,-5.12%
2022-03-10,866388400000,-2.41%
2022-03-09,887751000000,4.19%
2022-03-08,852023700000,2.46%
2022-03-07,831538500000,-4.02%
2022-03-04,866379100000,-0.12%
2022-03-03,867411600000,-4.61%
2022-03-02,909374000000,1.80%
2022-03-01,893331900000,-0.70%
2022-02-28,899595000000,7.48%
2022-02-25,837007800000,1.14%
2022-02-24,827600900000,4.81%
2022-02-23,789641200000,-7.00%
2022-02-22,849056500000,-4.14%
2022-02-18,885695400000,-2.21%
2022-02-17,905715400000,-5.09%
2022-02-16,954331600000,0.10%
2022-02-15,953339500000,5.33%
2022-02-14,905104600000,1.83%
2022-02-11,888817600000,-4.93%
2022-02-10,934860300000,-2.95%
2022-02-09,963230100000,1.08%
2022-02-08,952893000000,1.62%
2022-02-07,937743800000,1.13%
2022-02-04,927256800000,3.61%
2022-02-03,894941600000,-1.60%
2022-02-02,909523500000,-2.75%
2022-02-01,935222600000,-0.58%
2022-01-31,940715000000,10.68%
2022-01-28,849960600000,2.08%
2022-01-27,832637000000,-11.55%
2022-01-26,941407900000,2.07%
2022-01-25,922315800000,-1.25%
2022-01-24,933966300000,-1.47%
2022-01-21,947924600000,-5.26%
2022-01-20,1000518900000,0.06%
2022-01-19,999895300000,-3.38%
2022-01-18,1034904000000,-1.82%
2022-01-14,1054086400000,1.75%
2022-01-13,1035958400000,-6.75%
2022-01-12,1110937900000,3.93%
2022-01-11,1068939500000,0.59%
2022-01-10,1062633700000,3.03%
2022-01-07,1031339800000,-3.54%
2022-01-06,1069240800000,-2.15%
2022-01-05,1092761700000,-5.35%
2022-01-04,1154493800000,-4.18%
2022-01-03,1204897900000,13.53%
2021-12-31,1061287000000,-1.27%
2021-12-30,1074904800000,-1.46%
2021-12-29,1090821400000,-0.21%
2021-12-28,1093111200000,-0.50%
2021-12-27,1098606500000,2.52%
2021-12-23,1071551600000,5.76%
2021-12-22,1013172700000,7.49%
2021-12-21,942531700000,4.29%
2021-12-20,903778100000,-3.50%
2021-12-17,936548300000,0.61%
2021-12-16,930872200000,-5.03%
2021-12-15,980152500000,1.82%
2021-12-14,962596900000,-0.82%
2021-12-13,970532600000,-4.98%
2021-12-10,1021367500000,1.32%
2021-12-09,1008081100000,-6.10%
2021-12-08,1073519000000,1.64%
2021-12-07,1056234600000,4.24%
2021-12-06,1013314300000,-0.59%
2021-12-03,1019297700000,-6.42%
2021-12-02,1089224700000,-0.95%
2021-12-01,1099670000000,-4.35%
2021-11-30,1149643200000,0.68%
2021-11-29,1141840100000,5.09%
2021-11-26,1086534200000,-3.05%
2021-11-24,1120759600000,0.63%
2021-11-23,1113760900000,-4.14%
2021-11-22,1161802900000,1.74%
2021-11-19,1141909400000,3.71%
2021-11-18,1101055900000,0.68%
2021-11-17,1093653500000,3.25%
2021-11-16,1059229300000,4.08%
2021-11-15,1017713000000,-1.94%
2021-11-12,1037826400000,-2.83%
2021-11-11,1068044700000,-0.42%
2021-11-10,1072503600000,4.34%
2021-11-09,1027866100000,-11.99%
2021-11-08,1167900800000,-4.84%
2021-11-05,1227301000000,-0.64%
2021-11-04,1235155400000,1.32%
2021-11-03,1219036900000,3.57%
2021-11-02,1176999400000,-3.03%
2021-11-01,1213743500000,8.49%
2021-10-29,1118750000000,3.43%
2021-10-28,1081632400000,3.78%
2021-10-27,1042285300000,1.91%
2021-10-26,1022774500000,-0.63%
2021-10-25,1029230900000,14.28%
2021-10-22,900598000000,1.75%
2021-10-21,885073600000,3.26%
2021-10-20,857155100000,0.18%
2021-10-19,855640400000,-0.67%
2021-10-18,861423100000,3.21%
2021-10-15,834612500000,3.02%
2021-10-14,810148200000,0.89%
2021-10-13,802981500000,0.67%
2021-10-12,797674000000,1.74%
2021-10-11,784032600000,0.82%
2021-10-08,777647000000,-1.02%
2021-10-07,785686900000,1.39%
2021-10-06,774935400000,0.28%
2021-10-05,772796900000,-0.12%
2021-10-04,773726500000,0.81%
2021-10-01,767480500000,-0.03%
2021-09-30,767736000000,-0.75%
2021-09-29,773509700000,0.48%
2021-09-28,769797200000,-1.74%
2021-09-27,783459400000,2.19%
2021-09-24,766657800000,2.75%
2021-09-23,746114000000,0.23%
2021-09-22,744433000000,1.70%
2021-09-21,731997400000,1.26%
2021-09-20,722879400000,-3.86%
2021-09-17,751905600000,0.33%
2021-09-16,749431600000,0.15%
2021-09-15,748282200000,1.52%
2021-09-14,737055400000,0.20%
2021-09-13,735582300000,0.91%
2021-09-10,728917500000,-2.46%
2021-09-09,747322800000,0.13%
2021-09-08,746342700000,0.13%
2021-09-07,745401200000,2.64%
2021-09-03,726244400000,0.16%
2021-09-02,725077200000,-0.23%
2021-09-01,726761200000,-0.22%
2021-08-31,728374000000,0.66%
2021-08-30,723613000000,2.67%
2021-08-27,704812600000,1.53%
2021-08-26,694159000000,-1.41%
2021-08-25,704099800000,0.38%
2021-08-24,701414800000,0.31%
2021-08-23,699246700000,3.83%
2021-08-20,673466700000,1.01%
2021-08-19,666745500000,-2.25%
2021-08-18,682109600000,3.50%
2021-08-17,659062000000,-2.98%
2021-08-16,679317700000,-4.32%
2021-08-13,710010200000,-0.70%
2021-08-12,715038400000,2.04%
2021-08-11,700752500000,-0.31%
2021-08-10,702899900000,-0.53%
2021-08-09,706633200000,2.10%
2021-08-06,692118600000,-2.17%
2021-08-05,707494500000,0.52%
2021-08-04,703820600000,0.17%
2021-08-03,702653400000,0.01%
2021-08-02,702585000000,3.27%
2021-07-30,680339400000,1.45%
2021-07-29,670585800000,4.69%
2021-07-28,640520000000,0.34%
2021-07-27,638343000000,0.76%
2021-07-26,633506300000,2.21%
2021-07-23,619787500000,-0.91%
2021-07-22,625451900000,-0.92%
2021-07-21,631260800000,-0.79%
2021-07-20,636280700000,2.21%
2021-07-19,622524400000,0.31%
2021-07-16,620596700000,-0.98%
2021-07-15,626743800000,-0.43%
2021-07-14,629419900000,-2.27%
2021-07-13,644025900000,-2.50%
2021-07-12,660556700000,4.38%
2021-07-09,632859000000,0.63%
2021-07-08,628870800000,1.27%
2021-07-07,621010000000,-2.26%
2021-07-06,635393500000,-2.85%
2021-07-02,654005000000,0.14%
2021-07-01,653060000000,-0.26%
2021-06-30,654776700000,-0.16%
2021-06-29,655796800000,-1.16%
2021-06-28,663464000000,2.51%
2021-06-25,647233800000,-1.17%
2021-06-24,654892300000,3.54%
2021-06-23,632494800000,5.27%
2021-06-22,600837900000,0.46%
2021-06-21,598063500000,-0.40%
2021-06-18,600453500000,1.09%
2021-06-17,593988600000,1.94%
2021-06-16,582688700000,0.92%
2021-06-15,577382700000,-2.97%
2021-06-14,595040500000,1.28%
2021-06-11,587526600000,-0.04%
2021-06-10,587746200000,1.89%
2021-06-09,576822000000,-0.80%
2021-06-08,581457600000,-0.25%
2021-06-07,582940200000,1.02%
2021-06-04,577082100000,4.58%
2021-06-03,551835200000,-5.33%
2021-06-02,582931500000,-3.01%
2021-06-01,601022800000,-0.21%
2021-05-28,602294400000,-0.89%
2021-05-27,607716000000,1.89%
2021-05-26,596427700000,2.39%
2021-05-25,582515300000,-0.29%
2021-05-24,584203100000,4.40%
2021-05-21,559580400000,-1.01%
2021-05-20,565262100000,4.14%
2021-05-19,542798200000,-2.49%
2021-05-18,556678800000,0.18%
2021-05-17,555678900000,-2.19%
2021-05-14,568114500000,3.16%
2021-05-13,550725400000,-3.09%
2021-05-12,568259000000,-4.42%
2021-05-11,594566600000,-1.88%
2021-05-10,605973400000,-6.44%
2021-05-07,647713500000,1.33%
2021-05-06,639208300000,-1.10%
2021-05-05,646337900000,-0.39%
2021-05-04,648898400000,-1.65%
2021-05-03,659785000000,-3.46%
2021-04-30,683425200000,4.79%
2021-04-29,652175700000,-2.51%
2021-04-28,668937600000,-1.11%
2021-04-27,676446200000,-4.53%
2021-04-26,708564800000,1.21%
2021-04-23,700116200000,1.35%
2021-04-22,690797900000,-3.28%
2021-04-21,714246200000,3.50%
2021-04-20,690124100000,0.61%
2021-04-19,685940100000,-3.40%
2021-04-16,710079500000,0.13%
2021-04-15,709186800000,0.90%
2021-04-14,702834500000,-3.95%
2021-04-13,731716500000,8.60%
2021-04-12,673797000000,3.69%
2021-04-09,649839100000,-0.99%
2021-04-08,656346900000,1.91%
2021-04-07,644033900000,-2.99%
2021-04-06,663853900000,0.08%
2021-04-05,663306800000,4.43%
2021-04-01,635182100000,-0.93%
2021-03-31,641114000000,5.08%
2021-03-30,610101100000,3.98%
2021-03-29,586747900000,-1.20%
2021-03-26,593871900000,-3.39%
2021-03-25,614679600000,1.61%
2021-03-24,604966900000,-4.82%
2021-03-23,635576600000,-1.17%
2021-03-22,643100900000,2.31%
2021-03-19,628579300000,0.26%
2021-03-18,626937900000,-6.93%
2021-03-17,673635700000,3.68%
2021-03-16,649706600000,-4.39%
2021-03-15,679518700000,2.05%
2021-03-12,665878200000,-0.84%
2021-03-11,671513500000,4.72%
2021-03-10,641240700000,-0.82%
2021-03-09,646539100000,19.64%
2021-03-08,540398500000,-5.84%
2021-03-05,573945400000,-3.78%
2021-03-04,596492300000,-4.86%
2021-03-03,626975300000,-4.84%
2021-03-02,658880900000,-4.45%
2021-03-01,689588500000,6.36%
2021-02-26,648382000000,-0.99%
2021-02-25,654832200000,-8.06%
2021-02-24,712230500000,6.18%
2021-02-23,670785000000,-2.19%
2021-02-22,685816300000,-8.55%
2021-02-19,749932600000,-0.77%
2021-02-18,755769500000,-1.35%
2021-02-17,766107100000,0.24%
2021-02-16,764255500000,-2.44%
2021-02-12,783355600000,0.55%
2021-02-11,779073700000,0.85%
2021-02-10,772508300000,-5.26%
2021-02-09,815356200000,-1.62%
2021-02-08,828757700000,2.59%
2021-02-05,807830400000,0.26%
2021-02-04,805706100000,-0.55%
2021-02-03,810162200000,-2.07%
2021-02-02,827318300000,3.93%
2021-02-01,796057500000,5.83%
2021-01-29,752187700000,-5.02%
2021-01-28,791905700000,-3.32%
2021-01-27,819136900000,-2.14%
2021-01-26,837080700000,0.26%
2021-01-25,834911000000,4.03%
2021-01-22,802529700000,0.20%
2021-01-21,800965700000,-0.64%
2021-01-20,806141200000,0.70%
2021-01-19,800550500000,2.23%
2021-01-15,783118600000,-2.23%
2021-01-14,800977100000,-1.10%
2021-01-13,809894900000,0.58%
2021-01-12,805185700000,4.72%
2021-01-11,768928500000,-7.82%
2021-01-08,834171600000,7.84%
2021-01-07,773524000000,7.94%
2021-01-06,716593000000,2.84%
2021-01-05,696812300000,0.73%
2021-01-04,691750500000,3.42%
2020-12-31,668904200000,1.57%
2020-12-30,658581500000,4.32%
2020-12-29,631293400000,0.35%
2020-12-28,629112200000,0.29%
2020-12-24,627292300000,2.44%
2020-12-23,612325900000,0.88%
2020-12-22,606979700000,-1.46%
2020-12-21,616002800000,-6.50%
2020-12-18,658792000000,5.96%
2020-12-17,621727100000,5.32%
2020-12-16,590324100000,-1.65%
2020-12-15,600257200000,-1.03%
2020-12-14,606496300000,4.89%
2020-12-11,578210000000,-2.72%
2020-12-10,594399200000,3.74%
2020-12-09,572986100000,-6.99%
2020-12-08,616022700000,1.27%
2020-12-07,608324800000,7.13%
2020-12-04,567830500000,0.95%
2020-12-03,562464400000,4.32%
2020-12-02,539185800000,-2.73%
2020-12-01,554294400000,3.02%
2020-11-30,538028500000,-3.10%
2020-11-27,555241400000,2.05%
2020-11-25,544094100000,3.35%
2020-11-24,526446100000,6.43%
2020-11-23,494662000000,6.59%
2020-11-20,464100700000,-1.93%
2020-11-19,473257500000,2.60%
2020-11-18,461285500000,10.20%
2020-11-17,418601500000,8.21%
2020-11-16,386828800000,-0.10%
2020-11-13,387218400000,-0.79%
2020-11-12,390306700000,-1.29%
2020-11-11,395396900000,1.65%
2020-11-10,388981500000,-2.59%
2020-11-09,399312700000,-2.02%
2020-11-06,407550900000,-1.86%
2020-11-05,415265800000,4.06%
2020-11-04,399048200000,-0.69%
2020-11-03,401815100000,5.84%
2020-11-02,379642800000,3.21%
2020-10-30,367824300000,-5.55%
2020-10-29,389425100000,1.18%
2020-10-28,384866700000,-4.39%
2020-10-27,402554500000,1.05%
2020-10-26,398382800000,1.64%
2020-10-23,391946700000,-1.21%
2020-10-22,396754800000,0.75%
2020-10-21,393819600000,0.17%
2020-10-20,393168300000,-2.06%
2020-10-19,401451100000,-2.01%
2020-10-16,409689200000,-2.05%
2020-10-15,418271200000,-2.69%
2020-10-14,429844300000,3.28%
2020-10-13,416191400000,0.98%
2020-10-12,412138000000,1.91%
2020-10-09,404405900000,1.90%
2020-10-08,396875000000,0.15%
2020-10-07,396299100000,2.73%
2020-10-06,385749200000,-2.75%
2020-10-05,396651400000,2.55%
2020-10-02,386783500000,-7.38%
2020-10-01,417600300000,4.46%
2020-09-30,399754300000,2.37%
2020-09-29,390493000000,-0.51%
2020-09-28,392477800000,3.40%
2020-09-25,379562900000,5.04%
2020-09-24,361345100000,1.95%
2020-09-23,354423700000,-10.34%
2020-09-22,395301200000,-5.60%
2020-09-21,418746400000,1.64%
2020-09-18,411998300000,4.42%
2020-09-17,394554800000,-4.15%
2020-09-16,411634800000,-1.78%
2020-09-15,419090200000,7.18%
2020-09-14,391004600000,12.58%
2020-09-11,347303700000,0.37%
2020-09-10,346017800000,1.38%
2020-09-09,341301900000,10.92%
2020-09-08,307692500000,-21.06%
2020-09-04,389794200000,2.78%
2020-09-03,379247000000,-9.02%
2020-09-02,416862300000,-5.83%
2020-09-01,442655700000,-4.67%
2020-08-31,464339800000,12.57%
2020-08-28,412493000000,-1.13%
2020-08-27,417217300000,3.97%
2020-08-26,401269400000,6.42%
2020-08-25,377072200000,0.45%
2020-08-24,375369800000,-1.75%
2020-08-21,382036900000,2.41%
2020-08-20,373063600000,6.56%
2020-08-19,350085200000,-0.45%
2020-08-18,351681300000,2.80%
2020-08-17,342093000000,11.20%
2020-08-14,307628200000,1.83%
2020-08-13,302093300000,4.26%
2020-08-12,289748700000,13.12%
2020-08-11,256133700000,-3.11%
2020-08-10,264366200000,-2.35%
2020-08-07,270728600000,-2.48%
2020-08-06,277599800000,0.31%
2020-08-05,276750000000,-0.13%
2020-08-04,277119000000,0.13%
2020-08-03,276747200000,3.79%
2020-07-31,266638900000,-3.81%
2020-07-30,277211200000,-0.78%
2020-07-29,279377700000,1.53%
2020-07-28,275162200000,-3.59%
2020-07-27,285397400000,8.65%
2020-07-24,262671800000,-6.35%
2020-07-23,280478500000,-4.98%
2020-07-22,295171000000,1.53%
2020-07-21,290727700000,-4.54%
2020-07-20,304563800000,9.47%
2020-07-17,278212400000,0.01%
2020-07-16,278176200000,-2.93%
2020-07-15,286584700000,1.93%
2020-07-14,281170900000,1.32%
2020-07-13,277511700000,-3.08%
2020-07-10,286334400000,10.79%
2020-07-09,258459200000,2.08%
2020-07-08,253195600000,-1.72%
2020-07-07,257639000000,1.33%
2020-07-06,254252200000,13.48%
2020-07-02,224049700000,7.95%
2020-07-01,207547100000,3.69%
2020-06-30,200164600000,6.98%
2020-06-29,187104300000,5.17%
2020-06-26,177909000000,-2.66%
2020-06-25,182772200000,2.61%
2020-06-24,178114800000,-4.08%
2020-06-23,185700100000,0.75%
2020-06-22,184318200000,-0.66%
2020-06-19,185538900000,-0.30%
2020-06-18,186106100000,1.23%
2020-06-17,183848300000,0.98%
2020-06-16,182057600000,-0.89%
2020-06-15,183684200000,5.95%
2020-06-12,173373900000,-3.86%
2020-06-11,180336400000,-5.09%
2020-06-10,190015600000,8.97%
2020-06-09,174372100000,-0.97%
2020-06-08,176087700000,7.26%
2020-06-05,164175800000,2.46%
2020-06-04,160230100000,-2.10%
2020-06-03,163675300000,0.16%
2020-06-02,163416700000,-1.84%
2020-06-01,166480900000,7.56%
2020-05-29,154785800000,3.62%
2020-05-28,149374800000,-1.76%
2020-05-27,152046900000,0.17%
2020-05-26,151793900000,0.24%
2020-05-22,151426900000,-1.29%
2020-05-21,153412200000,1.48%
2020-05-20,151182200000,0.94%
2020-05-19,149780800000,-0.69%
2020-05-18,150823500000,1.81%
2020-05-15,148143000000,-0.52%
2020-05-14,148913200000,1.56%
2020-05-13,146622100000,-2.28%
2020-05-12,150042200000,-0.23%
2020-05-11,150389700000,-0.99%
2020-05-08,151896800000,5.05%
2020-05-07,144597800000,-0.32%
2020-05-06,145067700000,1.87%
2020-05-05,142403900000,0.92%
2020-05-04,141102600000,8.54%
2020-05-01,130005400000,-10.30%
2020-04-30,144937000000,-0.16%
2020-04-29,145164800000,4.08%
2020-04-28,139474300000,-3.71%
2020-04-27,144846600000,10.15%
2020-04-24,131498900000,2.77%
2020-04-23,127960100000,-3.62%
2020-04-22,132761100000,6.61%
2020-04-21,124530000000,-7.99%
2020-04-20,135345200000,-1.00%
2020-04-17,136710700000,1.16%
2020-04-16,135138500000,2.11%
2020-04-15,132347600000,2.81%
2020-04-14,128732600000,9.05%
2020-04-13,118045200000,13.60%
2020-04-09,103908700000,4.40%
2020-04-08,99526600000,0.62%
2020-04-07,98911900000,5.66%
2020-04-06,93615800000,7.55%
2020-04-03,87046700000,5.62%
2020-04-02,82414300000,-5.63%
2020-04-01,87326900000,-8.10%
2020-03-31,95022100000,4.36%
