Date,Market Cap,% Change
2013-11-19,199928100000,-1.10%
2013-11-18,202161100000,-0.26%
2013-11-15,202683800000,0.39%
2013-11-14,201891900000,-0.14%
2013-11-13,202177000000,0.28%
2013-11-12,201606800000,0.50%
2013-11-11,200609100000,-0.55%
2013-11-08,201717700000,1.15%
2013-11-07,199421300000,-2.54%
2013-11-06,204615900000,0.47%
2013-11-05,203649800000,-0.80%
2013-11-04,205296900000,-0.10%
2013-11-01,205502800000,0.26%
2013-10-31,204964300000,-0.60%
2013-10-30,206199600000,0.97%
2013-10-29,204220000000,0.45%
2013-10-28,203301400000,-0.25%
2013-10-25,203808200000,-0.87%
2013-10-24,205597800000,0.44%
2013-10-23,204695100000,-1.12%
2013-10-22,207007300000,1.03%
2013-10-21,204901000000,-0.11%
2013-10-18,205122700000,-0.45%
2013-10-17,206041200000,-0.11%
2013-10-16,206263000000,0.49%
2013-10-15,205265200000,-0.87%
2013-10-14,207070600000,-0.68%
2013-10-11,208496000000,0.50%
2013-10-10,207466600000,2.27%
2013-10-09,202858000000,3.57%
2013-10-08,195873800000,-1.32%
2013-10-07,198502800000,-2.09%
2013-10-04,202731300000,0.20%
2013-10-03,202319500000,0.07%
2013-10-02,202177000000,0.27%
2013-10-01,201638500000,-0.55%
2013-09-30,202762900000,-1.71%
2013-09-27,206294600000,-1.30%
2013-09-26,209018600000,1.64%
2013-09-25,205645300000,-0.54%
2013-09-24,206769700000,0.60%
2013-09-23,205534400000,0.25%
2013-09-20,205011800000,-0.58%
2013-09-19,206199600000,-0.56%
2013-09-18,207355700000,3.27%
2013-09-17,200783300000,-0.76%
2013-09-16,202319500000,0.75%
2013-09-13,200815000000,0.71%
2013-09-12,199405500000,-1.29%
2013-09-11,202018600000,0.14%
2013-09-10,201733500000,0.46%
2013-09-09,200815000000,1.00%
2013-09-06,198835300000,-0.07%
2013-09-05,198977900000,-0.16%
2013-09-04,199294600000,1.24%
2013-09-03,196855700000,2.91%
2013-08-30,191296900000,-2.50%
2013-08-29,196206400000,-0.02%
2013-08-28,196238000000,-0.10%
2013-08-27,196443900000,-0.92%
2013-08-26,198265200000,-1.43%
2013-08-23,201147600000,1.80%
2013-08-22,197600000000,1.55%
2013-08-21,194575100000,-3.08%
2013-08-20,200767500000,-1.12%
2013-08-19,203032200000,-0.53%
2013-08-16,204109100000,1.12%
2013-08-15,201844400000,-1.41%
2013-08-14,204726800000,-0.71%
2013-08-13,206199600000,1.47%
2013-08-12,203222200000,0.59%
2013-08-09,202034400000,-0.36%
2013-08-08,202762900000,0.37%
2013-08-07,202018600000,-1.65%
2013-08-06,205407700000,0.15%
2013-08-05,205106800000,-3.59%
2013-08-02,212740300000,6.41%
2013-08-01,199928100000,3.56%
2013-07-31,193054800000,-0.56%
2013-07-30,194147500000,1.95%
2013-07-29,190441600000,-3.41%
2013-07-26,197156600000,-2.40%
2013-07-25,202002800000,-0.69%
2013-07-24,203396400000,-0.81%
2013-07-23,205059300000,-0.63%
2013-07-22,206358000000,-0.05%
2013-07-19,206453000000,-0.34%
2013-07-18,207149800000,-0.03%
2013-07-17,207213200000,1.50%
2013-07-16,204156600000,-0.56%
2013-07-15,205312700000,-0.04%
2013-07-12,205391900000,0.31%
2013-07-11,204758400000,1.99%
2013-07-10,200767500000,0.45%
2013-07-09,199864700000,1.04%
2013-07-08,197805900000,-0.30%
2013-07-05,198391900000,0.60%
2013-07-03,197204100000,0.04%
2013-07-02,197124900000,1.18%
2013-07-01,194828500000,1.96%
2013-06-28,191091000000,-0.89%
2013-06-27,192801400000,3.12%
2013-06-26,186973300000,0.66%
2013-06-25,185753900000,0.65%
2013-06-24,184550200000,-2.51%
2013-06-21,189296100000,2.13%
2013-06-20,185353400000,-3.08%
2013-06-19,191243600000,-1.23%
2013-06-18,193634600000,1.59%
2013-06-17,190610300000,2.56%
2013-06-14,185860100000,-3.23%
2013-06-13,192067000000,1.82%
2013-06-12,188631000000,-0.66%
2013-06-11,189881900000,-1.02%
2013-06-10,191829500000,3.49%
2013-06-07,185353400000,2.25%
2013-06-06,181268200000,-0.34%
2013-06-05,181885700000,-2.87%
2013-06-04,187253500000,1.76%
2013-06-03,184007500000,-1.14%
2013-05-31,186129200000,-2.42%
2013-05-30,190737000000,0.74%
2013-05-29,189327700000,-2.93%
2013-05-28,195043800000,2.20%
2013-05-24,190847800000,-3.31%
2013-05-23,197387300000,-2.49%
2013-05-22,202422500000,-1.45%
2013-05-21,205399300000,0.83%
2013-05-20,203705000000,1.04%
2013-05-17,201599100000,1.76%
2013-05-16,198115600000,-1.17%
2013-05-15,200459100000,1.97%
2013-05-14,196579700000,-0.54%
2013-05-13,197656400000,2.93%
2013-05-10,192035300000,2.66%
2013-05-09,187063500000,-1.30%
2013-05-08,189533600000,3.12%
2013-05-07,183801600000,0.91%
2013-05-06,182139100000,0.10%
2013-05-03,181964900000,0.47%
2013-05-02,181109800000,0.58%
2013-05-01,180064800000,-2.22%
2013-04-30,184150000000,-0.21%
2013-04-29,184530000000,0.92%
2013-04-26,182851600000,-0.31%
2013-04-25,183421600000,1.89%
2013-04-24,180017300000,0.66%
2013-04-23,178829700000,0.63%
2013-04-22,177705500000,-0.03%
2013-04-19,177753000000,1.55%
2013-04-18,175045400000,-0.99%
2013-04-17,176803000000,-0.76%
2013-04-16,178148900000,1.28%
2013-04-15,175900400000,-1.78%
2013-04-12,179083100000,-0.16%
2013-04-11,179368100000,4.14%
2013-04-10,172242800000,1.17%
2013-04-09,170247700000,-1.09%
2013-04-08,172131900000,2.08%
2013-04-05,168632600000,0.82%
2013-04-04,167255100000,4.71%
2013-04-03,159733900000,0.93%
2013-04-02,158261300000,-1.25%
2013-04-01,160272200000,-1.38%
2013-03-28,162520700000,-0.45%
2013-03-27,163249000000,-0.48%
2013-03-26,164040700000,0.28%
2013-03-25,163581600000,-0.65%
2013-03-22,164658300000,0.44%
2013-03-21,163929900000,-0.72%
2013-03-20,165117500000,1.10%
2013-03-19,163328200000,0.27%
2013-03-18,162884900000,-1.02%
2013-03-15,164563300000,0.38%
2013-03-14,163945700000,0.57%
2013-03-13,163011500000,0.18%
2013-03-12,162710700000,-1.37%
2013-03-11,164975000000,0.48%
2013-03-08,164183300000,0.42%
2013-03-07,163502400000,-1.14%
2013-03-06,165386600000,1.11%
2013-03-05,163565700000,0.84%
2013-03-04,162204000000,-0.24%
2013-03-01,162599800000,0.09%
2013-02-28,162457300000,0.97%
2013-02-27,160889800000,-0.83%
2013-02-26,162235700000,3.06%
2013-02-25,157422100000,-2.85%
2013-02-22,162045700000,1.23%
2013-02-21,160082200000,-1.45%
2013-02-20,162441500000,0.07%
2013-02-19,162330700000,-0.08%
2013-02-15,162457300000,-0.04%
2013-02-14,162520700000,-1.51%
2013-02-13,165006600000,-0.59%
2013-02-12,165988300000,-1.04%
2013-02-11,167730100000,1.42%
2013-02-08,165386600000,1.61%
2013-02-07,162774000000,
2013-02-06,162774000000,3.99%
2013-02-05,156535400000,1.05%
2013-02-04,154904500000,-0.31%
2013-02-01,155379500000,2.89%
2013-01-31,151009300000,-0.24%
2013-01-30,151373500000,
2013-01-29,151373500000,0.87%
2013-01-28,150075100000,-1.37%
2013-01-25,152165200000,0.38%
2013-01-24,151595200000,1.37%
2013-01-23,149552600000,-0.40%
2013-01-22,150154300000,-1.11%
2013-01-18,151832700000,-0.92%
2013-01-17,153241900000,2.26%
2013-01-16,149853400000,-1.86%
2013-01-15,152687700000,-0.38%
2013-01-14,153273600000,0.72%
2013-01-11,152181000000,-0.77%
2013-01-10,153368600000,1.25%
2013-01-09,151468500000,1.84%
2013-01-08,148729200000,-1.67%
2013-01-07,151262700000,-1.86%
2013-01-04,154128600000,2.07%
2013-01-03,151009300000,-0.65%
2013-01-02,151991000000,2.94%
2012-12-31,147652500000,1.28%
2012-12-28,145784100000,-0.51%
2012-12-27,146528300000,2.41%
2012-12-26,143076500000,-0.90%
2012-12-24,144374900000,0.45%
2012-12-21,143725700000,-2.01%
2012-12-20,146670800000,2.07%
2012-12-19,143694000000,1.68%
2012-12-18,141318900000,3.07%
2012-12-17,137107000000,0.78%
2012-12-14,136046100000,0.05%
2012-12-13,135982800000,-1.04%
2012-12-12,137407900000,0.85%
2012-12-11,136252000000,0.15%
2012-12-10,136046100000,-0.21%
2012-12-07,136331200000,0.51%
2012-12-06,135634500000,0.46%
2012-12-05,135016900000,-0.29%
2012-12-04,135412800000,-0.16%
2012-12-03,135634500000,-0.49%
2012-11-30,136299500000,-0.50%
2012-11-29,136980400000,1.64%
2012-11-28,134763600000,-0.15%
2012-11-27,134969400000,-1.72%
2012-11-26,137328700000,1.31%
2012-11-23,135555300000,1.40%
2012-11-21,133686900000,1.88%
2012-11-20,131216800000,-0.53%
2012-11-19,131913500000,1.49%
2012-11-16,129981700000,2.28%
2012-11-15,127084100000,5.04%
2012-11-14,120988000000,-1.87%
2012-11-13,123299700000,0.22%
2012-11-12,123030600000,-1.21%
2012-11-09,124534800000,0.38%
2012-11-08,124059800000,-1.67%
2012-11-07,126165700000,-1.92%
2012-11-06,128635800000,-0.14%
2012-11-05,128810000000,4.56%
2012-11-02,123188900000,-0.32%
2012-11-01,123584800000,0.75%
2012-10-31,122666400000,0.14%
2012-10-26,122492200000,-1.39%
2012-10-25,124218100000,1.40%
2012-10-24,122508000000,-0.40%
2012-10-23,122998900000,-1.63%
2012-10-22,125041500000,1.46%
2012-10-19,123236400000,-0.87%
2012-10-18,124313100000,0.67%
2012-10-17,123489700000,0.87%
2012-10-16,122428900000,1.46%
2012-10-15,120671300000,2.06%
2012-10-12,118232800000,-0.24%
2012-10-11,118517900000,0.47%
2012-10-10,117963700000,-2.05%
2012-10-09,120433800000,-1.65%
2012-10-08,122460500000,-0.46%
2012-10-05,123030600000,-1.62%
2012-10-04,125057300000,2.45%
2012-10-03,122064700000,0.31%
2012-10-02,121684700000,-0.29%
2012-10-01,122033000000,-1.83%
2012-09-28,124313100000,-2.17%
2012-09-27,127068200000,2.01%
2012-09-26,124566500000,-2.25%
2012-09-25,127432400000,-0.02%
2012-09-24,127464100000,-1.23%
2012-09-21,129047500000,-0.54%
2012-09-20,129744200000,-0.29%
2012-09-19,130124200000,0.93%
2012-09-18,128920800000,0.01%
2012-09-17,128905000000,-2.13%
2012-09-14,131707600000,0.29%
2012-09-13,131327600000,1.06%
2012-09-12,129950000000,0.95%
2012-09-11,128730800000,-0.48%
2012-09-10,129348300000,0.02%
2012-09-07,129316700000,1.68%
2012-09-06,127179100000,2.40%
2012-09-05,124202300000,-0.37%
2012-09-04,124661500000,-1.12%
2012-08-31,126070700000,-0.76%
2012-08-30,127036600000,-0.95%
2012-08-29,128255800000,0.14%
2012-08-28,128081600000,-0.86%
2012-08-27,129190000000,-1.08%
2012-08-24,130599200000,0.51%
2012-08-23,129934200000,-0.49%
2012-08-22,130567600000,0.68%
2012-08-21,129680900000,0.28%
2012-08-20,129316700000,-1.09%
2012-08-17,130741700000,0.32%
2012-08-16,130330100000,2.62%
2012-08-15,127004900000,-0.16%
2012-08-14,127210700000,-0.80%
2012-08-13,128240000000,-0.61%
2012-08-10,129031700000,-0.09%
2012-08-09,129142500000,0.77%
2012-08-08,128160800000,-0.92%
2012-08-07,129348300000,1.16%
2012-08-06,127859900000,-0.38%
2012-08-03,128350800000,5.23%
2012-08-02,121969700000,0.42%
2012-08-01,121463000000,0.26%
2012-07-31,121146300000,1.38%
2012-07-30,119499600000,-0.81%
2012-07-27,120481300000,2.67%
2012-07-26,117346100000,2.21%
2012-07-25,114812700000,-0.64%
2012-07-24,115556900000,-1.68%
2012-07-23,117536100000,-1.20%
2012-07-20,118961200000,-2.11%
2012-07-19,121526300000,0.35%
2012-07-18,121098800000,0.79%
2012-07-17,120148800000,-0.46%
2012-07-16,120703000000,-0.42%
2012-07-13,121209600000,0.84%
2012-07-12,120196300000,-1.87%
2012-07-11,122492200000,-0.30%
2012-07-10,122856400000,-2.21%
2012-07-09,125627300000,-1.00%
2012-07-06,126894100000,-0.60%
2012-07-05,127654100000,-0.32%
2012-07-03,128065800000,0.87%
2012-07-02,126957400000,-0.37%
2012-06-29,127432400000,3.13%
2012-06-28,123568900000,2.31%
2012-06-27,120782100000,-0.03%
2012-06-26,120813800000,0.28%
2012-06-25,120481300000,0.06%
2012-06-22,120410800000,0.71%
2012-06-21,119564200000,-1.45%
2012-06-20,121320200000,0.64%
2012-06-19,120551900000,0.05%
2012-06-18,120489200000,0.46%
2012-06-15,119940500000,0.62%
2012-06-14,119203600000,-0.14%
2012-06-13,119376000000,-0.46%
2012-06-12,119924800000,1.19%
2012-06-11,118513700000,-1.20%
2012-06-08,119956200000,-0.42%
2012-06-07,120457900000,-0.05%
2012-06-06,120520600000,2.48%
2012-06-05,117604400000,0.52%
2012-06-04,116992900000,-0.25%
2012-06-01,117290800000,-2.71%
2012-05-31,120551900000,0.72%
2012-05-30,119689600000,-0.92%
2012-05-29,120802800000,0.33%
2012-05-25,120410800000,-0.52%
2012-05-24,121038000000,-0.06%
2012-05-23,121116400000,0.04%
2012-05-22,121069300000,0.68%
2012-05-21,120254000000,0.84%
2012-05-18,119250600000,-1.49%
2012-05-17,121053600000,0.64%
2012-05-16,120285400000,-2.02%
2012-05-15,122762600000,-1.76%
2012-05-14,124957600000,-1.25%
2012-05-11,126541100000,1.23%
2012-05-10,125004600000,-1.02%
2012-05-09,126290300000,3.04%
2012-05-08,122558800000,-0.66%
2012-05-07,123374100000,0.08%
2012-05-04,123280000000,-0.74%
2012-05-03,124205000000,-0.79%
2012-05-02,125192800000,-0.37%
2012-05-01,125663100000,-1.99%
2012-04-30,128218700000,-0.62%
2012-04-27,129018300000,0.56%
2012-04-26,128297100000,0.58%
2012-04-25,127560200000,0.78%
2012-04-24,126572500000,1.64%
2012-04-23,124534300000,-1.38%
2012-04-20,126274600000,-1.53%
2012-04-19,128234400000,0.29%
2012-04-18,127858100000,0.14%
2012-04-17,127685700000,0.25%
2012-04-16,127372100000,-0.22%
2012-04-13,127654300000,-1.92%
2012-04-12,130147200000,0.61%
2012-04-11,129363200000,1.94%
2012-04-10,126901700000,-0.93%
2012-04-09,128093300000,-2.58%
2012-04-05,131479800000,0.31%
2012-04-04,131072200000,-3.04%
2012-04-03,135180000000,-0.54%
2012-04-02,135916900000,-0.15%
2012-03-30,136120700000,0.88%
2012-03-29,134929100000,-0.74%
2012-03-28,135932500000,1.24%
2012-03-27,134270600000,1.53%
2012-03-26,132248100000,0.70%
2012-03-23,131323100000,-0.79%
2012-03-22,132373500000,0.56%
2012-03-21,131636600000,-0.83%
2012-03-20,132734100000,-0.68%
2012-03-19,133643500000,-0.19%
2012-03-16,133894300000,0.07%
2012-03-15,133800300000,2.15%
2012-03-14,130978100000,-0.51%
2012-03-13,131652300000,1.44%
2012-03-12,129786600000,-1.23%
2012-03-09,131401500000,1.56%
2012-03-08,129378900000,2.23%
2012-03-07,126556800000,0.71%
2012-03-06,125663100000,-1.34%
2012-03-05,127372100000,-0.40%
2012-03-02,127889500000,-1.81%
2012-03-01,130241200000,0.44%
2012-02-29,129676800000,-2.29%
2012-02-28,132718400000,1.26%
2012-02-27,131072200000,-1.11%
2012-02-24,132546000000,0.56%
2012-02-23,131809100000,-0.28%
2012-02-22,132185400000,1.31%
2012-02-21,130476400000,-0.17%
2012-02-17,130695900000,-0.35%
2012-02-16,131150600000,1.32%
2012-02-15,129441600000,3.20%
2012-02-14,125427900000,1.38%
2012-02-13,123719000000,0.66%
2012-02-10,122903700000,-3.08%
2012-02-09,126807700000,-0.21%
2012-02-08,127074200000,1.81%
2012-02-07,124816500000,2.44%
2012-02-06,121837600000,1.62%
2012-02-03,119893400000,0.31%
2012-02-02,119517200000,1.37%
2012-02-01,117902300000,2.34%
2012-01-31,115205600000,0.51%
2012-01-30,114625500000,-0.63%
2012-01-27,115346700000,-1.37%
2012-01-26,116945900000,0.50%
2012-01-25,116365800000,2.61%
2012-01-24,113402500000,1.66%
2012-01-23,111552500000,-0.35%
2012-01-20,111944400000,3.34%
2012-01-19,108322700000,1.83%
2012-01-18,106378600000,0.31%
2012-01-17,106049300000,-0.91%
2012-01-13,107021400000,0.18%
2012-01-12,106833300000,-0.67%
2012-01-11,107554500000,-0.10%
2012-01-10,107664200000,0.37%
2012-01-09,107272300000,-0.13%
2012-01-06,107413400000,-0.16%
2012-01-05,107585800000,0.28%
2012-01-04,107287900000,0.96%
2012-01-03,106268800000,2.50%
2011-12-30,103681900000,1.33%
2011-12-29,102317800000,1.57%
2011-12-28,100734300000,-0.17%
2011-12-27,100906800000,-0.91%
2011-12-23,101831800000,0.70%
2011-12-22,101126300000,0.39%
2011-12-21,100734300000,-0.37%
2011-12-20,101110600000,1.86%
2011-12-19,99260500000,-0.61%
2011-12-16,99872000000,-2.55%
2011-12-15,102490300000,0.23%
2011-12-14,102255100000,-0.64%
2011-12-13,102913600000,-1.28%
2011-12-12,104246300000,-2.51%
2011-12-09,106927300000,1.59%
2011-12-08,105249700000,-1.93%
2011-12-07,107319300000,2.00%
2011-12-06,105218400000,-1.38%
2011-12-05,106692100000,2.76%
2011-12-02,103823000000,0.76%
2011-12-01,103039100000,-0.29%
2011-11-30,103337000000,2.36%
2011-11-29,100953800000,0.34%
2011-11-28,100608900000,3.32%
2011-11-25,97379100000,2.85%
2011-11-23,94682400000,-2.50%
2011-11-22,97112600000,1.23%
2011-11-21,95936700000,-3.73%
2011-11-18,99652500000,-1.20%
2011-11-17,100859700000,1.24%
2011-11-16,99621100000,-0.63%
2011-11-15,100248300000,-0.58%
2011-11-14,100828400000,0.30%
2011-11-11,100530500000,-0.51%
2011-11-10,101047900000,0.69%
2011-11-09,100358000000,-0.93%
2011-11-08,101298700000,-1.33%
2011-11-07,102662800000,0.46%
2011-11-04,102192400000,-0.32%
2011-11-03,102521700000,0.85%
2011-11-02,101659400000,-0.64%
2011-11-01,102317800000,-2.17%
2011-10-31,104591200000,-4.23%
2011-10-28,109216400000,0.58%
2011-10-27,108589200000,3.54%
2011-10-26,104873400000,0.86%
2011-10-25,103979800000,-2.51%
2011-10-24,106660800000,0.62%
2011-10-21,106002300000,1.23%
2011-10-20,104716700000,-0.82%
2011-10-19,105579000000,-1.15%
2011-10-18,106801900000,1.19%
2011-10-17,105547600000,-0.21%
2011-10-14,105767100000,-0.35%
2011-10-13,106143400000,-0.15%
2011-10-12,106300200000,0.73%
2011-10-11,105531900000,-1.01%
2011-10-10,106613800000,2.83%
2011-10-07,103681900000,-1.59%
2011-10-06,105359500000,0.76%
2011-10-05,104559900000,-0.77%
2011-10-04,105375200000,0.36%
2011-10-03,104998900000,-1.89%
2011-09-30,107021400000,-2.78%
2011-09-29,110078700000,1.55%
2011-09-28,108401100000,0.49%
2011-09-27,107868000000,0.04%
2011-09-26,107821000000,1.36%
2011-09-23,106378600000,1.31%
2011-09-22,104998900000,-1.95%
2011-09-21,107084100000,-3.02%
2011-09-20,110423600000,-0.58%
2011-09-19,111066400000,0.04%
2011-09-16,111019400000,-0.56%
2011-09-15,111646600000,2.36%
2011-09-14,109075300000,0.75%
2011-09-13,108260000000,1.29%
2011-09-12,106880300000,0.55%
2011-09-09,106300200000,-2.26%
2011-09-08,108761700000,-0.69%
2011-09-07,109514300000,2.31%
2011-09-06,107037100000,-1.54%
2011-09-02,108714700000,-2.57%
2011-09-01,111583800000,-0.93%
2011-08-31,112634300000,1.27%
2011-08-30,111223200000,-1.61%
2011-08-29,113041900000,0.63%
2011-08-26,112336400000,0.53%
2011-08-25,111740600000,-1.12%
2011-08-24,113010600000,-1.10%
2011-08-23,114264900000,3.32%
2011-08-22,110596100000,-0.23%
2011-08-19,110846900000,-1.22%
2011-08-18,112211000000,-4.16%
2011-08-17,117087000000,-0.98%
2011-08-16,118247200000,-0.92%
2011-08-15,119344700000,2.31%
2011-08-12,116648000000,-0.98%
2011-08-11,117808200000,2.33%
2011-08-10,115127200000,-4.90%
2011-08-09,121053600000,4.73%
2011-08-08,115581900000,-4.79%
2011-08-05,121398600000,0.03%
2011-08-04,121367200000,-4.74%
2011-08-03,127403400000,-0.04%
2011-08-02,127450500000,-0.59%
2011-08-01,128203000000,-0.18%
2011-07-29,128438200000,0.60%
2011-07-28,127670000000,-0.90%
2011-07-27,128830200000,-2.29%
2011-07-26,131856100000,-0.04%
2011-07-25,131903200000,-1.04%
2011-07-22,133282900000,-0.54%
2011-07-21,134004100000,1.35%
2011-07-20,132216700000,0.11%
2011-07-19,132075600000,1.06%
2011-07-18,130695900000,-0.58%
2011-07-15,131464200000,-0.51%
2011-07-14,132138300000,-0.47%
2011-07-13,132765500000,1.24%
2011-07-12,131134900000,-0.07%
2011-07-11,131229000000,-0.83%
2011-07-08,132326500000,-0.28%
2011-07-07,132702800000,0.44%
2011-07-06,132122700000,0.80%
2011-07-05,131072200000,0.18%
2011-07-01,130837000000,1.25%
2011-06-30,129222100000,1.09%
2011-06-29,127826800000,1.81%
2011-06-28,125553400000,0.43%
2011-06-27,125020300000,-1.91%
2011-06-24,127450500000,0.57%
2011-06-23,126725600000,0.15%
2011-06-22,126537400000,-0.07%
2011-06-21,126631500000,0.79%
2011-06-20,125643700000,0.78%
2011-06-17,124671500000,0.05%
2011-06-16,124608800000,-0.01%
2011-06-15,124624500000,-1.19%
2011-06-14,126129800000,0.90%
2011-06-13,125000800000,-1.18%
2011-06-10,126490400000,-1.53%
2011-06-09,128450400000,0.21%
2011-06-08,128183800000,0.22%
2011-06-07,127901600000,2.06%
2011-06-06,125314400000,-0.73%
2011-06-03,126239500000,-0.49%
2011-06-02,126866700000,-0.72%
2011-06-01,127791800000,-2.15%
2011-05-31,130598500000,1.25%
2011-05-27,128983500000,0.06%
2011-05-26,128905100000,0.54%
2011-05-25,128215200000,2.35%
2011-05-24,125267400000,0.44%
2011-05-23,124718600000,-0.53%
2011-05-20,125377100000,-0.92%
2011-05-19,126537400000,-0.85%
2011-05-18,127619400000,0.02%
2011-05-17,127588000000,-1.02%
2011-05-16,128905100000,-1.40%
2011-05-13,130739700000,-0.30%
2011-05-12,131131700000,2.66%
2011-05-11,127729100000,0.54%
2011-05-10,127039200000,2.09%
2011-05-09,124436300000,0.33%
2011-05-06,124028600000,-0.58%
2011-05-05,124749900000,-0.25%
2011-05-04,125063500000,0.09%
2011-05-03,124953800000,-0.59%
2011-05-02,125690700000,0.60%
2011-04-29,124938100000,0.23%
2011-04-28,124655800000,1.55%
2011-04-27,122758600000,-0.47%
2011-04-26,123338700000,-1.07%
2011-04-25,124671500000,2.20%
2011-04-21,121990200000,0.70%
2011-04-20,121143500000,1.50%
2011-04-19,119356000000,-1.46%
2011-04-18,121127800000,-0.50%
2011-04-15,121739400000,-0.31%
2011-04-14,122115700000,-0.13%
2011-04-13,122272500000,1.01%
2011-04-12,121049400000,0.92%
2011-04-11,119951800000,-1.77%
2011-04-08,122115700000,0.87%
2011-04-07,121065100000,-0.18%
2011-04-06,121284600000,-0.36%
2011-04-05,121723700000,-2.33%
2011-04-04,124624500000,-1.28%
2011-04-01,126239500000,0.32%
2011-03-31,125831800000,-0.88%
2011-03-30,126945100000,1.57%
2011-03-29,124985100000,-1.04%
2011-03-28,126302200000,-0.26%
2011-03-25,126631500000,-0.53%
2011-03-24,127305800000,-1.16%
2011-03-23,128795300000,-1.04%
2011-03-22,130143800000,-0.90%
2011-03-21,131319800000,2.69%
2011-03-18,127885900000,-0.61%
2011-03-17,128669900000,2.05%
2011-03-16,126082700000,-1.20%
2011-03-15,127619400000,-0.42%
2011-03-14,128152500000,-4.58%
2011-03-11,134299000000,-2.14%
2011-03-10,137231200000,-2.26%
2011-03-09,140398500000,-0.50%
2011-03-08,141104100000,1.09%
2011-03-07,139583200000,-2.17%
2011-03-04,142672100000,-1.30%
2011-03-03,144553700000,0.72%
2011-03-02,143518900000,-1.41%
2011-03-01,145572900000,-0.49%
2011-02-28,146294200000,1.69%
2011-02-25,143863800000,1.83%
2011-02-24,141276600000,-0.08%
2011-02-23,141386400000,-0.57%
2011-02-22,142201700000,-2.69%
2011-02-18,146137400000,-0.27%
2011-02-17,146529400000,-0.25%
2011-02-16,146890000000,0.76%
2011-02-15,145776800000,0.17%
2011-02-14,145525900000,3.06%
2011-02-11,141198200000,1.38%
2011-02-10,139269600000,-0.90%
2011-02-09,140539700000,1.20%
2011-02-08,138877600000,4.04%
2011-02-07,133483700000,0.45%
2011-02-04,132887800000,0.08%
2011-02-03,132778100000,-0.38%
2011-02-02,133279800000,2.05%
2011-02-01,130598500000,1.35%
2011-01-31,128858100000,1.01%
2011-01-28,127572300000,-2.60%
2011-01-27,130974900000,1.51%
2011-01-26,129030500000,-1.87%
2011-01-25,131492300000,0.43%
2011-01-24,130927800000,1.82%
2011-01-21,128591500000,-1.62%
2011-01-20,130708300000,-0.76%
2011-01-19,131711800000,-1.39%
2011-01-18,133562100000,-0.91%
2011-01-14,134785100000,0.67%
2011-01-13,133891300000,1.13%
2011-01-12,132401700000,1.27%
2011-01-11,130739700000,0.74%
2011-01-10,129783200000,0.38%
2011-01-07,129297100000,1.13%
2011-01-06,127854600000,1.67%
2011-01-05,125753400000,0.43%
2011-01-04,125220300000,0.54%
2011-01-03,124546100000,1.02%
2010-12-31,123291700000,0.36%
2010-12-30,122852600000,-0.95%
2010-12-29,124028600000,1.09%
2010-12-28,122695800000,0.45%
2010-12-27,122147000000,0.31%
2010-12-23,121770700000,-0.04%
2010-12-22,121817800000,-0.41%
2010-12-21,122319500000,1.01%
2010-12-20,121096500000,-0.32%
2010-12-17,121488500000,-1.05%
2010-12-16,122774200000,0.20%
2010-12-15,122523400000,0.13%
2010-12-14,122366600000,0.08%
2010-12-13,122272500000,0.93%
2010-12-10,121143500000,-0.91%
2010-12-09,122256800000,-0.50%
2010-12-08,122868300000,-0.39%
2010-12-07,123354400000,-0.59%
2010-12-06,124091400000,0.11%
2010-12-03,123950200000,0.04%
2010-12-02,123903200000,-0.70%
2010-12-01,124781300000,2.43%
2010-11-30,121817800000,-0.72%
2010-11-29,122695800000,-0.14%
2010-11-26,122868300000,-0.72%
2010-11-24,123762100000,1.94%
2010-11-23,121410100000,-1.33%
2010-11-22,123040800000,
2010-11-19,123040800000,1.53%
2010-11-18,121190600000,1.90%
2010-11-17,118932600000,1.23%
2010-11-16,117490100000,-0.96%
2010-11-15,118634700000,0.20%
2010-11-12,118399500000,0.35%
2010-11-11,117991800000,0.33%
2010-11-10,117599800000,2.60%
2010-11-09,114620600000,-0.87%
2010-11-08,115624200000,1.51%
2010-11-05,113899400000,-0.12%
2010-11-04,114040500000,2.86%
2010-11-03,110873100000,0.68%
2010-11-02,110120500000,0.86%
2010-11-01,109179700000,-1.68%
2010-10-29,111045600000,-0.44%
2010-10-28,111531700000,0.31%
2010-10-27,111186700000,0.06%
2010-10-26,111124000000,-0.69%
2010-10-25,111892300000,-0.47%
2010-10-22,112425500000,0.11%
2010-10-21,112300000000,-0.10%
2010-10-20,112409800000,0.48%
2010-10-19,111876700000,-1.69%
2010-10-18,113805300000,1.50%
2010-10-15,112127500000,-1.19%
2010-10-14,113476000000,2.94%
2010-10-13,110230300000,0.36%
2010-10-12,109838300000,-1.16%
2010-10-11,111124000000,-0.28%
2010-10-08,111437600000,-0.11%
2010-10-07,111563100000,-0.06%
2010-10-06,111625800000,-1.17%
2010-10-05,112942900000,1.75%
2010-10-04,110998600000,-1.41%
2010-10-01,112582300000,0.31%
2010-09-30,112237300000,-1.95%
2010-09-29,114463800000,-0.21%
2010-09-28,114699000000,1.04%
2010-09-27,113523100000,-0.90%
2010-09-24,114557900000,2.94%
2010-09-23,111280800000,-0.81%
2010-09-22,112190300000,-0.11%
2010-09-21,112315700000,-0.76%
2010-09-20,113178100000,0.94%
2010-09-17,112127500000,-0.31%
