Date,Open,Close,High,Low,Volume,MA1,MA2
2021-07-29,180.8400,181.4200,181.8600,180.4900,157245,176.0960,155.0930
2021-07-30,180.6100,179.8400,181.0770,179.5700,147223,176.5070,155.3290
2021-08-02,182.0000,181.8800,182.7500,181.1400,167578,176.9400,155.5800
2021-08-03,183.5200,185.9500,185.9900,183.0600,247020,177.4360,155.8540
2021-08-04,182.7000,182.1800,183.7500,181.2200,194571,177.8240,156.1120
2021-08-05,182.5200,182.8600,183.4800,182.0900,128883,178.2370,156.3720
2021-08-06,181.1400,180.7200,181.5100,180.0420,183434,178.5710,156.6190
2021-08-09,181.1200,180.5700,181.4110,180.2500,163329,178.8710,156.8560
2021-08-10,179.5500,179.9000,180.1150,178.2350,220382,179.1490,157.0880
2021-08-11,181.1400,181.3800,181.4700,180.4000,133389,179.3300,157.3290
2021-08-12,181.0100,180.9400,181.1100,180.1970,105567,179.4160,157.5690
2021-08-13,181.2300,181.3400,181.3700,180.8000,92974,179.4500,157.8140
2021-08-16,179.5700,180.6000,180.6900,177.8100,129820,179.4140,158.0660
2021-08-17,179.5500,178.1700,179.5500,177.5600,213939,179.3610,158.3010
2021-08-18,177.5000,175.7300,177.9800,175.5300,227310,179.2830,158.5230
2021-08-19,170.1500,168.5500,171.4090,167.7500,650591,179.0440,158.6990
2021-08-20,165.6800,164.6600,165.7500,163.9100,448104,178.7330,158.8430
2021-08-23,166.8700,168.7400,168.9680,166.2800,329944,178.4790,159.0160
2021-08-24,169.8000,171.0200,171.5800,169.5760,308156,178.2870,159.1860
2021-08-25,172.4000,173.7500,174.1100,172.0800,263350,178.1130,159.3690
2021-08-26,173.5200,171.5900,173.7800,171.0900,175370,177.8680,159.5280
2021-08-27,172.0400,173.8800,173.9450,171.9490,140322,177.6420,159.6980
2021-08-30,173.7300,172.8600,173.7300,172.4800,134458,177.5580,159.8500
2021-08-31,173.6100,174.2300,175.0100,173.6100,184378,177.4650,160.0230
2021-09-01,175.0500,176.2100,176.9700,175.0200,204091,177.4020,160.1960
2021-09-02,176.3100,176.2400,176.8600,175.4710,198914,177.3720,160.3560
2021-09-03,177.4300,179.2700,179.2800,176.8300,279465,177.4040,160.5390
2021-09-07,181.0000,181.6400,181.7400,180.6600,224324,177.4750,160.7380
2021-09-08,181.5000,180.0000,181.5000,179.1800,219881,177.5340,160.9330
2021-09-09,179.5400,180.0700,180.9400,179.5400,173368,177.6010,161.1230
2021-09-10,180.0300,176.3000,180.4000,176.1200,278253,177.6300,161.2880
2021-09-13,177.4700,178.4600,178.5700,177.2800,173803,177.6890,161.4610
2021-09-14,180.2200,179.3900,180.8800,178.6640,175879,177.7570,161.6520
2021-09-15,179.9300,181.7100,181.8900,179.8400,257944,177.8920,161.8600
2021-09-16,181.0700,181.9400,182.3100,180.5100,161585,178.0180,162.0970
2021-09-17,181.5100,180.9500,181.7500,180.5600,155106,178.1520,162.3210
2021-09-20,178.6700,176.7100,178.6700,175.0500,363482,178.1310,162.5230
2021-09-21,180.4000,181.9000,182.4200,180.3100,295574,178.1910,162.7480
2021-09-22,181.7000,181.5900,182.8900,180.7500,248604,178.2390,162.9650
2021-09-23,181.9200,182.7900,182.9880,181.5300,206222,178.2950,163.1880
2021-09-24,182.6800,182.5700,183.2300,182.0000,128669,178.3680,163.4070
2021-09-27,185.0800,186.5200,186.8600,185.0100,221680,178.5350,163.6350
2021-09-28,186.0900,184.8500,186.4000,184.1500,197707,178.7060,163.8440
2021-09-29,185.1300,185.4500,187.4500,183.7800,238637,178.8530,164.0160
2021-09-30,180.6800,177.7500,181.5400,177.7500,403393,178.8140,164.1370
2021-10-01,178.1100,177.6200,178.2600,176.4200,241884,178.8070,164.2610
2021-10-04,175.1600,171.8100,175.5400,171.1700,381726,178.6460,164.3450
2021-10-05,171.9000,172.1400,172.9400,171.1000,184904,178.4990,164.4320
2021-10-06,166.5400,166.9700,167.4700,165.3300,462649,178.2700,164.4980
2021-10-07,169.1000,169.4700,170.0000,168.5500,212844,178.0620,164.5870
2021-10-08,171.4100,171.9700,172.4600,171.1820,153400,177.8730,164.6930
2021-10-11,175.3800,175.1500,176.8500,174.8700,209061,177.7790,164.8130
2021-10-12,176.8700,177.1300,177.5700,175.6870,250758,177.6840,164.9460
2021-10-13,175.9500,175.7700,176.4900,174.6600,325571,177.4800,165.0620
2021-10-14,174.6000,175.5100,175.5900,174.4800,157810,177.3470,165.1730
2021-10-15,175.5100,176.2700,176.4500,174.7900,203797,177.2150,165.2840
2021-10-18,178.0000,178.5500,179.0000,177.7800,207297,177.1720,165.4030
2021-10-19,178.8100,178.6700,178.8500,178.0900,197830,177.1340,165.5300
2021-10-20,178.6700,177.7500,178.6700,177.0200,160995,177.0910,165.6520
2021-10-21,174.0000,174.0200,175.2000,173.8000,218753,176.9430,165.7550
2021-10-22,175.0000,173.4000,175.3400,172.7800,206710,176.7930,165.8580
2021-10-25,172.8100,172.2300,172.8100,171.8800,247097,176.6100,165.9550
2021-10-26,173.6300,173.2000,174.7850,172.8100,145599,176.4620,166.0540
2021-10-27,174.8100,174.0900,175.2900,174.0100,205551,176.3810,166.1660
2021-10-28,175.2900,176.4800,176.4800,175.2900,181415,176.3960,166.2950
2021-10-29,176.2000,176.5700,176.6900,175.6200,164979,176.5560,166.4210
2021-10-31,178.1300,179.9800,179.9800,178.1300,218928,176.8630,166.5790
2021-11-01,180.0000,179.6100,180.0000,177.7400,166498,177.0800,166.7360
2021-11-02,179.9000,181.0700,181.3600,179.1900,163023,177.2810,166.8920
2021-11-03,182.0000,181.4800,182.8400,180.6000,171347,177.4360,167.0430
2021-11-04,180.9100,179.2800,181.1800,178.5000,176536,177.5890,167.1990
2021-11-07,179.5200,180.4800,180.5600,179.1500,204355,177.7210,167.3680
2021-11-08,178.2500,176.3200,178.5000,175.6400,221636,177.7910,167.5200
2021-11-09,177.4500,177.3600,179.2900,176.7200,202987,177.8530,167.6930
