Date,Open,Close,High,Low,Volume,MA1,MA2,Cash & Equivalents,Short-Term Investments,Cash & Cash Equivalents,Cash Growth,Receivables,Inventory,Other Current Assets,Total Current Assets,"Property, Plant & Equipment",Long-Term Investments,Goodwill and Intangibles,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Accounts Payable,Current Debt,Total Current Liabilities,Other Current Liabilities,Long-Term Debt,Total Long-Term Liabilities,Other Long-Term Liabilities,Total Liabilities,Total Debt,Debt Growth,Common Stock,Retained Earnings,Comprehensive Income,Shareholders' Equity,Net Cash / Debt,Net Cash / Debt Growth,Net Cash Per Share,Working Capital,Book Value Per Share,Net Income_x,Other Operating Activities,Operating Cash Flow,Operating Cash Flow Growth,Capital Expenditures,Change in Investments,Other Investing Activities,Investing Cash Flow,Dividends Paid,Debt Issued / Paid,Other Financing Activities,Financing Cash Flow,Net Cash Flow,Free Cash Flow,Free Cash Flow Growth,Free Cash Flow Margin_x,Free Cash Flow Per Share_x,Revenue,Cost of Revenue,Gross Profit,"Selling, General & Admin",Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income_y,Net Income Common,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),Free Cash Flow Per Share_y,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin_y,Effective Tax Rate,EBITDA,EBITDA Margin,EBIT,EBIT Margin,Market Cap,Market Capitalization,Market Cap Growth,Enterprise Value,PE Ratio,PS Ratio,PB Ratio,Debt / Equity Ratio,Current Ratio,RSI,EMA14,EMA50,MACD,ADX,CMF,SO,LBOLLINGER,HBOLLINGER,FI,Target
2021-11-03,56.47,58.64,58.77,56.27,24026099.0,53.46,55.679,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,81304200000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,63.5952412464187,56.30531130453276,54.960319915311345,0.5896546013911816,24.05463267214928,-0.028295797547456415,97.47964327258622,54.08922964083551,59.95577035916449,5971091.939816653,63.4
2021-11-04,59.15,58.52,59.35,58.05,16302208.0,53.658,55.695,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,85137100000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,62.89461502795971,56.60060313059506,55.09991521275012,0.7190024160250985,24.44161909465879,-0.09932942163549333,85.53502962704778,54.0919289626184,59.948071037381595,4838612.382699995,63.4
2021-11-05,59.15,58.52,59.35,58.05,16302208.0,53.658,55.695,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,84962900000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,62.89461502795971,56.856522713182386,55.23403618479914,0.8121495367095122,24.800963629846194,-0.08159151030032018,85.53502962704778,54.07623930320572,60.00676069679428,4147382.042314282,62.97
2021-11-07,58.76,59.6,60.33,58.48,14385453.0,53.854,55.726,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,84962900000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,66.72143659060919,57.22231968475807,55.405250452061914,0.9620266308444911,25.620622475562765,-0.0989877799101566,89.13367073533794,54.01380540740537,60.133194592594634,5774368.78484081,62.61
2021-11-08,59.81,58.62,59.93,57.81,13755712.0,54.043,55.758,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,86530900000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,60.612693539546555,57.408677060123665,55.53131906178498,0.9903117999719555,25.73620762554725,-0.09553264309503331,74.54599583209286,53.99577308518231,60.23622691481769,3023659.2784349723,64.61
2021-11-09,57.85,59.27,60.555,57.73,22778553.0,54.248,55.808,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,85108100000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,63.030397985167454,57.65685345210718,55.677934000538514,1.0530387923085982,26.16815549076281,-0.07133850521179157,81.49215036727645,53.943400393659665,60.44659960634032,4706859.30294428,62.33
2021-11-10,59.82,61.82,62.15,59.307,29033882.0,54.502,55.862,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,86051800000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,70.64351476507095,58.21193965849289,55.91879933385073,1.2936022331158412,27.28313367672484,0.020067928591599088,96.13492621222771,53.56821320658786,61.20378679341214,14611079.273952229,61.8
2021-11-11,61.59,63.4,64.03,61.28,30915139.0,54.791,55.926,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,89754000000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,74.19006572674962,58.903681037360506,56.21217975213109,1.593375843627328,28.970599582271948,0.09500030946321077,93.95277404492224,53.09239500011621,62.33060499988379,19501770.75195905,61.8
2021-11-12,61.59,63.4,64.03,61.28,30915139.0,54.791,55.926,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,92047900000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,74.19006572674962,59.503190232379104,56.49405505596909,1.8100830787160689,30.537532208851406,0.12758616086604535,93.95277404492224,52.820717140672556,63.25728285932745,16715803.501679186,64.06
2021-11-14,63.655,62.97,63.73,62.625,14372134.0,55.074,55.983,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,92047900000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,71.46500423708002,59.96543153472856,56.74801368122521,1.9249382278173215,31.992541076389475,0.09833289513476115,89.82530236129773,52.666155021646134,63.941844978353885,13444971.912867874,63.05
2021-11-15,63.24,62.61,63.28,61.93,16114989.0,55.352,56.032,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,91423600000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,69.1741721911913,60.31804066343142,56.97789549764775,1.964269889046875,32.6158749550052,0.08432586541982179,85.22372528616023,52.57135950944787,64.45664049055212,10695490.776743893,62.19
2021-11-16,63.33,64.61,65.07,62.375,29983382.0,55.665,56.084,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,90901000000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,74.13471567480393,60.89030190830723,57.27719371342627,2.1322446106478523,33.86255009261357,0.1487204795175521,95.57266602502412,52.36226024544033,65.34973975455968,17734244.09435191,62.19
2021-11-17,64.33,62.33,65.18,62.09,23308100.0,55.943,56.125,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,93804700000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,61.904684546942974,61.08226165386627,57.47534297956642,2.0576693114959284,34.737913984481246,0.09024805056447151,71.75421209117931,52.44121022760951,65.72778977239051,7608999.509444491,60.17
2021-11-18,62.48,61.8,62.97,61.56,19520640.0,56.189,56.162,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,90494500000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,59.449523309662524,61.17796010001744,57.6449373725246,1.9335129453627005,35.027921277503786,0.07406987178159062,62.06509539842864,52.61093196450195,66.00106803549804,5044008.265238133,60.17
2021-11-19,62.48,61.8,62.97,61.56,19520640.0,56.189,56.162,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,89725000000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,59.44952330966252,61.26089875334845,57.80788100497462,1.8142051035732791,35.29721376388186,0.12320933021699954,54.6308724832214,53.32634962421663,66.03965037578335,4323435.6559184,59.86
2021-11-21,61.95,64.06,64.955,61.76,19844304.0,56.454,56.198,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,89725000000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,66.0987885581491,61.63411225290199,58.05306214203444,1.8803404970023792,36.32849676402591,0.18925832524610708,84.96644295302009,54.06261259614925,66.28538740385075,10112677.282215785,57.87
2021-11-22,63.73,63.05,64.04,62.26,16231225.0,56.7,56.233,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,93006200000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,61.26396723588355,61.8228972858484,58.24902048940564,1.8301577938827052,37.28611669273109,0.178929982057115,71.40939597315426,54.97813764163859,66.23186235836141,6326075.206184948,58.06
2021-11-23,62.3,62.19,62.6,61.63,12685005.0,56.907,56.269,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,91539800000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,57.41309052064116,61.87184431440195,58.403568705507375,1.701380373559509,37.51522411213064,0.16104115382228748,59.865771812080474,55.79388690369675,66.08611309630324,3863906.7053013854,61.02
2021-11-24,62.3,62.19,62.6,61.63,12685005.0,56.907,56.269,17365000000.0,31668000000.0,49033000000.0,-20.22,8091000000.0,14534000000.0,6133000000.0,77791000000.0,79294000000.0,43879000000.0,5126000000.0,32467000000.0,160766000000.0,238557000000.0,18648000000.0,34819000000.0,71951000000.0,18484000000.0,74134000000.0,106285000000.0,32151000000.0,178236000000.0,108953000000.0,-7.33,26941000000.0,40212000000.0,-13003000000.0,54150000000.0,-59920000000.0,-40.85,-40.85,5840000000.0,37.29,2375000000.0,-5550000000.0,-49000000.0,-5.1466666666666665,-1473000000.0,-2066000000.0,-390000000.0,-3929000000.0,-76000000.0,-1505000000.0,-44000000.0,-1625000000.0,-5714000000.0,-1522000000.0,628.9374999999999,-5.68,-1.05,26779000000.0,22986000000.0,3793000000.0,2148000000.0,2148000000.0,1645000000.0,230000000.0,-1157000000.0,2572000000.0,152000000.0,2420000000.0,2375000000.0,-40.7,1452000000.0,1467000000.0,1.95,1.64,1.62,-1.05,14.16,6.14,8.87,-5.68,5.91,5883000000.0,21.97,2802000000.0,10.46,90291200000.0,76520362131.0,80.7,136440362131.0,6.99,0.58,1.41,2.01,1.08,57.41309052064116,61.91426507248169,58.552056207252186,1.5810974331517613,37.727966715858784,0.1507805061531887,59.865771812080474,56.727436846895465,65.81256315310452,3311920.0331154736,59.71
