Date,Open,Close,High,Low,Volume,MA1,MA2,Cash & Equivalents,Cash & Cash Equivalents,Cash Growth,Receivables,Inventory,Other Current Assets,Total Current Assets,"Property, Plant & Equipment",Other Long-Term Assets,Total Long-Term Assets,Total Assets,Accounts Payable,Deferred Revenue,Current Debt,Total Current Liabilities,Other Current Liabilities,Long-Term Debt,Total Long-Term Liabilities,Other Long-Term Liabilities,Total Liabilities,Total Debt,Debt Growth,Common Stock,Retained Earnings,Shareholders' Equity,Net Cash / Debt,Net Cash / Debt Growth,Net Cash Per Share,Working Capital,Book Value Per Share,Net Income_x,Depreciation & Amortization_x,Share-Based Compensation,Other Operating Activities,Operating Cash Flow,Operating Cash Flow Growth,Capital Expenditures,Other Investing Activities,Investing Cash Flow,Share Issuance / Repurchase,Debt Issued / Paid,Other Financing Activities,Financing Cash Flow,Net Cash Flow,Free Cash Flow,Free Cash Flow Growth,Free Cash Flow Margin_x,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Operating Expenses,Operating Income,Other Expense / Income,Pretax Income,Income Tax,Net Income_y,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin_y,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization_y,EBIT,EBIT Margin,Market Cap,Market Capitalization,Market Cap Growth,Enterprise Value,PE Ratio,PS Ratio,PB Ratio,Debt / Equity Ratio,Current Ratio,Buyback Yield / Dilution,Total Shareholder Return,RSI,EMA14,EMA50,MACD,ADX,CMF,SO,LBOLLINGER,HBOLLINGER,FI,Target
2021-03-23,222.637,210.09,222.673,210.037,101385522.0,253.615,168.953,19384000000.0,19384000000.0,209.25,1886000000.0,4101000000.0,1346000000.0,26717000000.0,23375000000.0,1536000000.0,25431000000.0,52148000000.0,6051000000.0,2742000000.0,2132000000.0,14248000000.0,3323000000.0,9607000000.0,14170000000.0,4563000000.0,28418000000.0,11739000000.0,-12.52,27261000000.0,-5399000000.0,22225000000.0,7645000000.0,807.8172413793103,2.68,12469000000.0,7.8,270000000.0,618000000.0,633000000.0,1498000000.0,3019000000.0,111.86,-1164000000.0,117000000.0,-1047000000.0,5043000000.0,-2305000000.0,-46000000.0,2692000000.0,4898000000.0,1855000000.0,90.06,17.27,10744000000.0,45.5,8678000000.0,2066000000.0,969000000.0,522000000.0,1491000000.0,575000000.0,-24000000.0,353000000.0,83000000.0,270000000.0,157.14,2849000000.0,2849000000.0,5.28,0.1,79.07,19.23,5.35,2.51,17.27,23.51,1217000000.0,11.33,618000000.0,599000000.0,5.58,635576600000.0,668905110256.0,787.12,661260110256.0,927.75,21.21,30.1,0.53,1.88,-5.28,-5.28,40.246972817520096,221.94368162098846,234.69196358595917,-6.616329202536122,31.733162000213746,0.04768511549019753,28.588551859099837,194.0564735682814,244.63162643171862,-136122406.4135573,220.583
2021-03-24,204.333,213.463,215.167,203.167,117674550.0,252.222,169.706,19384000000.0,19384000000.0,209.25,1886000000.0,4101000000.0,1346000000.0,26717000000.0,23375000000.0,1536000000.0,25431000000.0,52148000000.0,6051000000.0,2742000000.0,2132000000.0,14248000000.0,3323000000.0,9607000000.0,14170000000.0,4563000000.0,28418000000.0,11739000000.0,-12.52,27261000000.0,-5399000000.0,22225000000.0,7645000000.0,807.8172413793103,2.68,12469000000.0,7.8,270000000.0,618000000.0,633000000.0,1498000000.0,3019000000.0,111.86,-1164000000.0,117000000.0,-1047000000.0,5043000000.0,-2305000000.0,-46000000.0,2692000000.0,4898000000.0,1855000000.0,90.06,17.27,10744000000.0,45.5,8678000000.0,2066000000.0,969000000.0,522000000.0,1491000000.0,575000000.0,-24000000.0,353000000.0,83000000.0,270000000.0,157.14,2849000000.0,2849000000.0,5.28,0.1,79.07,19.23,5.35,2.51,17.27,23.51,1217000000.0,11.33,618000000.0,599000000.0,5.58,604966900000.0,668905110256.0,787.12,661260110256.0,927.75,21.21,30.1,0.53,1.88,-5.28,-5.28,42.332297858794895,220.81292407152335,233.85945521003921,-6.741725169233774,31.678631400765312,0.10107169497392256,28.508140436371683,193.55475062845179,243.5983493715482,-59974025.90447785,230.35
2021-03-25,213.957,206.237,214.607,199.963,101558481.0,250.65,170.396,19384000000.0,19384000000.0,209.25,1886000000.0,4101000000.0,1346000000.0,26717000000.0,23375000000.0,1536000000.0,25431000000.0,52148000000.0,6051000000.0,2742000000.0,2132000000.0,14248000000.0,3323000000.0,9607000000.0,14170000000.0,4563000000.0,28418000000.0,11739000000.0,-12.52,27261000000.0,-5399000000.0,22225000000.0,7645000000.0,807.8172413793103,2.68,12469000000.0,7.8,270000000.0,618000000.0,633000000.0,1498000000.0,3019000000.0,111.86,-1164000000.0,117000000.0,-1047000000.0,5043000000.0,-2305000000.0,-46000000.0,2692000000.0,4898000000.0,1855000000.0,90.06,17.27,10744000000.0,45.5,8678000000.0,2066000000.0,969000000.0,522000000.0,1491000000.0,575000000.0,-24000000.0,353000000.0,83000000.0,270000000.0,157.14,2849000000.0,2849000000.0,5.28,0.1,79.07,19.23,5.35,2.51,17.27,23.51,1217000000.0,11.33,618000000.0,599000000.0,5.58,614679600000.0,668905110256.0,787.12,661260110256.0,927.75,21.21,30.1,0.53,1.88,-5.28,-5.28,39.17786753422415,218.8694675286536,232.77622167239062,-7.339574144062624,31.80780705574532,0.12610205954191211,16.613706175193304,192.40723013441138,243.5962698655886,-156243677.01898098,230.54
2021-03-26,213.957,206.237,214.607,199.963,101558481.0,250.65,170.396,19384000000.0,19384000000.0,209.25,1886000000.0,4101000000.0,1346000000.0,26717000000.0,23375000000.0,1536000000.0,25431000000.0,52148000000.0,6051000000.0,2742000000.0,2132000000.0,14248000000.0,3323000000.0,9607000000.0,14170000000.0,4563000000.0,28418000000.0,11739000000.0,-12.52,27261000000.0,-5399000000.0,22225000000.0,7645000000.0,807.8172413793103,2.68,12469000000.0,7.8,270000000.0,618000000.0,633000000.0,1498000000.0,3019000000.0,111.86,-1164000000.0,117000000.0,-1047000000.0,5043000000.0,-2305000000.0,-46000000.0,2692000000.0,4898000000.0,1855000000.0,90.06,17.27,10744000000.0,45.5,8678000000.0,2066000000.0,969000000.0,522000000.0,1491000000.0,575000000.0,-24000000.0,353000000.0,83000000.0,270000000.0,157.14,2849000000.0,2849000000.0,5.28,0.1,79.07,19.23,5.35,2.51,17.27,23.51,1217000000.0,11.33,618000000.0,599000000.0,5.58,593871900000.0,668905110256.0,787.12,661260110256.0,927.75,21.21,30.1,0.53,1.88,-5.28,-5.28,39.17786753422414,217.18513852483312,231.73546788131648,-7.724332467429235,31.92775587822676,0.15212227511697096,16.613706175193304,192.28159488741846,243.63090511258156,-133923151.73055513,223.657
2021-03-29,205.213,203.763,205.493,198.673,85910955.0,249.092,171.09,19384000000.0,19384000000.0,209.25,1886000000.0,4101000000.0,1346000000.0,26717000000.0,23375000000.0,1536000000.0,25431000000.0,52148000000.0,6051000000.0,2742000000.0,2132000000.0,14248000000.0,3323000000.0,9607000000.0,14170000000.0,4563000000.0,28418000000.0,11739000000.0,-12.52,27261000000.0,-5399000000.0,22225000000.0,7645000000.0,807.8172413793103,2.68,12469000000.0,7.8,270000000.0,618000000.0,633000000.0,1498000000.0,3019000000.0,111.86,-1164000000.0,117000000.0,-1047000000.0,5043000000.0,-2305000000.0,-46000000.0,2692000000.0,4898000000.0,1855000000.0,90.06,17.27,10744000000.0,45.5,8678000000.0,2066000000.0,969000000.0,522000000.0,1491000000.0,575000000.0,-24000000.0,353000000.0,83000000.0,270000000.0,157.14,2849000000.0,2849000000.0,5.28,0.1,79.07,19.23,5.35,2.51,17.27,23.51,1217000000.0,11.33,618000000.0,599000000.0,5.58,586747900000.0,668905110256.0,787.12,661260110256.0,927.75,21.21,30.1,0.53,1.88,-5.28,-5.28,38.051973831525,215.39552005485538,230.638508356559,-8.135110840808409,32.11868262369913,0.14545561529491619,13.033236032160605,193.08282153896485,243.27427846103515,-145154659.00761858,227.933
2021-03-30,200.583,211.873,212.553,197.003,118297077.0,247.822,171.838,19384000000.0,19384000000.0,209.25,1886000000.0,4101000000.0,1346000000.0,26717000000.0,23375000000.0,1536000000.0,25431000000.0,52148000000.0,6051000000.0,2742000000.0,2132000000.0,14248000000.0,3323000000.0,9607000000.0,14170000000.0,4563000000.0,28418000000.0,11739000000.0,-12.52,27261000000.0,-5399000000.0,22225000000.0,7645000000.0,807.8172413793103,2.68,12469000000.0,7.8,270000000.0,618000000.0,633000000.0,1498000000.0,3019000000.0,111.86,-1164000000.0,117000000.0,-1047000000.0,5043000000.0,-2305000000.0,-46000000.0,2692000000.0,4898000000.0,1855000000.0,90.06,17.27,10744000000.0,45.5,8678000000.0,2066000000.0,969000000.0,522000000.0,1491000000.0,575000000.0,-24000000.0,353000000.0,83000000.0,270000000.0,157.14,2849000000.0,2849000000.0,5.28,0.1,79.07,19.23,5.35,2.51,17.27,23.51,1217000000.0,11.33,618000000.0,599000000.0,5.58,610101100000.0,668905110256.0,787.12,661260110256.0,927.75,21.21,30.1,0.53,1.88,-5.28,-5.28,43.757873987973255,214.925850714208,229.9026060680665,-7.717286365925361,31.432425148964683,0.16376921013057102,36.51409488262449,195.03621255592932,242.57648744407064,12637334.346326679,225.673
2021-03-31,215.54,222.643,224.0,213.703,100011864.0,246.644,172.621,17141000000.0,17141000000.0,112.14,1890000000.0,4132000000.0,1542000000.0,24705000000.0,24844000000.0,1587000000.0,28267000000.0,52972000000.0,6648000000.0,2886000000.0,1819000000.0,14877000000.0,3524000000.0,9053000000.0,13630000000.0,4577000000.0,28507000000.0,10872000000.0,-22.03,27624000000.0,-4750000000.0,23017000000.0,6269000000.0,836.9148275862069,2.17,9828000000.0,7.98,438000000.0,621000000.0,614000000.0,-32000000.0,1641000000.0,116.095,-1360000000.0,6000000.0,-2582000000.0,183000000.0,-1167000000.0,-32000000.0,-1016000000.0,-2178000000.0,281000000.0,71.54,2.7,10389000000.0,73.58,8174000000.0,2215000000.0,1056000000.0,666000000.0,1621000000.0,594000000.0,-12000000.0,507000000.0,69000000.0,438000000.0,2637.5,2883000000.0,2883000000.0,5.03,0.15,1757.14,21.32,5.72,4.22,2.7,13.61,1227000000.0,11.81,621000000.0,606000000.0,5.83,641114000000.0,641114950927.0,574.69,634845950927.0,560.91,17.84,27.85,0.47,1.66,-5.03,-5.03,50.3041771423514,215.9548039523136,229.61791563402465,-6.442839425593348,29.608831147859537,0.25822916008603225,65.79420066717987,201.53415156905504,239.57614843094495,164707397.33685157,233.993
2021-04-01,229.457,220.583,230.807,219.807,105895134.0,245.386,173.397,17141000000.0,17141000000.0,112.14,1890000000.0,4132000000.0,1542000000.0,24705000000.0,24844000000.0,1587000000.0,28267000000.0,52972000000.0,6648000000.0,2886000000.0,1819000000.0,14877000000.0,3524000000.0,9053000000.0,13630000000.0,4577000000.0,28507000000.0,10872000000.0,-22.03,27624000000.0,-4750000000.0,23017000000.0,6269000000.0,836.9148275862069,2.17,9828000000.0,7.98,438000000.0,621000000.0,614000000.0,-32000000.0,1641000000.0,116.095,-1360000000.0,6000000.0,-2582000000.0,183000000.0,-1167000000.0,-32000000.0,-1016000000.0,-2178000000.0,281000000.0,71.54,2.7,10389000000.0,73.58,8174000000.0,2215000000.0,1056000000.0,666000000.0,1621000000.0,594000000.0,-12000000.0,507000000.0,69000000.0,438000000.0,2637.5,2883000000.0,2883000000.0,5.03,0.15,1757.14,21.32,5.72,4.22,2.7,13.61,1227000000.0,11.81,621000000.0,606000000.0,5.83,635182100000.0,641114950927.0,574.69,634845950927.0,560.91,17.84,27.85,0.47,1.66,-5.03,-5.03,49.12634066521175,216.57189675867178,229.26360521700408,-5.535248923332119,27.676611363228528,0.1460644991679442,62.756161175280795,201.42417418559864,239.2917258144014,110014343.99730131,254.107
2021-04-05,235.903,230.35,236.053,228.233,125528301.0,244.36,174.218,17141000000.0,17141000000.0,112.14,1890000000.0,4132000000.0,1542000000.0,24705000000.0,24844000000.0,1587000000.0,28267000000.0,52972000000.0,6648000000.0,2886000000.0,1819000000.0,14877000000.0,3524000000.0,9053000000.0,13630000000.0,4577000000.0,28507000000.0,10872000000.0,-22.03,27624000000.0,-4750000000.0,23017000000.0,6269000000.0,836.9148275862069,2.17,9828000000.0,7.98,438000000.0,621000000.0,614000000.0,-32000000.0,1641000000.0,116.095,-1360000000.0,6000000.0,-2582000000.0,183000000.0,-1167000000.0,-32000000.0,-1016000000.0,-2178000000.0,281000000.0,71.54,2.7,10389000000.0,73.58,8174000000.0,2215000000.0,1056000000.0,666000000.0,1621000000.0,594000000.0,-12000000.0,507000000.0,69000000.0,438000000.0,2637.5,2883000000.0,2883000000.0,5.03,0.15,1757.14,21.32,5.72,4.22,2.7,13.61,1227000000.0,11.81,621000000.0,606000000.0,5.83,663306800000.0,641114950927.0,574.69,634845950927.0,560.91,17.84,27.85,0.47,1.66,-5.03,-5.03,54.55894423400041,218.4089771908489,229.30620893398432,-3.9819600805538755,26.315175779309417,0.17276367401521864,85.39564660691421,201.33017604568988,240.15202395431015,269445854.264401,244.077
2021-04-06,230.1,230.54,232.183,227.123,84815517.0,243.327,175.036,17141000000.0,17141000000.0,112.14,1890000000.0,4132000000.0,1542000000.0,24705000000.0,24844000000.0,1587000000.0,28267000000.0,52972000000.0,6648000000.0,2886000000.0,1819000000.0,14877000000.0,3524000000.0,9053000000.0,13630000000.0,4577000000.0,28507000000.0,10872000000.0,-22.03,27624000000.0,-4750000000.0,23017000000.0,6269000000.0,836.9148275862069,2.17,9828000000.0,7.98,438000000.0,621000000.0,614000000.0,-32000000.0,1641000000.0,116.095,-1360000000.0,6000000.0,-2582000000.0,183000000.0,-1167000000.0,-32000000.0,-1016000000.0,-2178000000.0,281000000.0,71.54,2.7,10389000000.0,73.58,8174000000.0,2215000000.0,1056000000.0,666000000.0,1621000000.0,594000000.0,-12000000.0,507000000.0,69000000.0,438000000.0,2637.5,2883000000.0,2883000000.0,5.03,0.15,1757.14,21.32,5.72,4.22,2.7,13.61,1227000000.0,11.81,621000000.0,606000000.0,5.83,663853900000.0,641114950927.0,574.69,634845950927.0,560.91,17.84,27.85,0.47,1.66,-5.03,-5.03,54.66037508208153,220.0264468987357,229.3545928973575,-2.70446072988085,24.942599494681456,0.14916780985998235,85.8822023047375,201.5064753790414,239.70972462095855,233255724.83091515,246.283
2021-04-07,229.0,223.657,230.46,222.613,78928299.0,241.928,175.82,17141000000.0,17141000000.0,112.14,1890000000.0,4132000000.0,1542000000.0,24705000000.0,24844000000.0,1587000000.0,28267000000.0,52972000000.0,6648000000.0,2886000000.0,1819000000.0,14877000000.0,3524000000.0,9053000000.0,13630000000.0,4577000000.0,28507000000.0,10872000000.0,-22.03,27624000000.0,-4750000000.0,23017000000.0,6269000000.0,836.9148275862069,2.17,9828000000.0,7.98,438000000.0,621000000.0,614000000.0,-32000000.0,1641000000.0,116.095,-1360000000.0,6000000.0,-2582000000.0,183000000.0,-1167000000.0,-32000000.0,-1016000000.0,-2178000000.0,281000000.0,71.54,2.7,10389000000.0,73.58,8174000000.0,2215000000.0,1056000000.0,666000000.0,1621000000.0,594000000.0,-12000000.0,507000000.0,69000000.0,438000000.0,2637.5,2883000000.0,2883000000.0,5.03,0.15,1757.14,21.32,5.72,4.22,2.7,13.61,1227000000.0,11.81,621000000.0,606000000.0,5.83,644033900000.0,641114950927.0,574.69,634845950927.0,560.91,17.84,27.85,0.47,1.66,-5.03,-5.03,50.28172106821008,220.51052064557095,229.13115788177487,-2.2218220849959494,23.227373724183707,0.07886134420767985,68.25608194622284,201.6940885687419,238.7635114312581,122324409.5669275,246.593
2021-04-08,225.793,227.933,229.85,223.882,71772987.0,240.599,176.629,17141000000.0,17141000000.0,112.14,1890000000.0,4132000000.0,1542000000.0,24705000000.0,24844000000.0,1587000000.0,28267000000.0,52972000000.0,6648000000.0,2886000000.0,1819000000.0,14877000000.0,3524000000.0,9053000000.0,13630000000.0,4577000000.0,28507000000.0,10872000000.0,-22.03,27624000000.0,-4750000000.0,23017000000.0,6269000000.0,836.9148275862069,2.17,9828000000.0,7.98,438000000.0,621000000.0,614000000.0,-32000000.0,1641000000.0,116.095,-1360000000.0,6000000.0,-2582000000.0,183000000.0,-1167000000.0,-32000000.0,-1016000000.0,-2178000000.0,281000000.0,71.54,2.7,10389000000.0,73.58,8174000000.0,2215000000.0,1056000000.0,666000000.0,1621000000.0,594000000.0,-12000000.0,507000000.0,69000000.0,438000000.0,2637.5,2883000000.0,2883000000.0,5.03,0.15,1757.14,21.32,5.72,4.22,2.7,13.61,1227000000.0,11.81,621000000.0,606000000.0,5.83,656346900000.0,641114950927.0,574.69,634845950927.0,560.91,17.84,27.85,0.47,1.66,-5.03,-5.03,52.81076055811538,221.5001845594948,229.08417129817587,-1.4772610716530892,21.634664080150085,0.04754426240100251,79.20614596670934,201.86894961203583,238.2576503879641,148692535.68765193,238.21
2021-04-09,225.923,225.673,226.99,223.143,64311261.0,239.352,177.423,17141000000.0,17141000000.0,112.14,1890000000.0,4132000000.0,1542000000.0,24705000000.0,24844000000.0,1587000000.0,28267000000.0,52972000000.0,6648000000.0,2886000000.0,1819000000.0,14877000000.0,3524000000.0,9053000000.0,13630000000.0,4577000000.0,28507000000.0,10872000000.0,-22.03,27624000000.0,-4750000000.0,23017000000.0,6269000000.0,836.9148275862069,2.17,9828000000.0,7.98,438000000.0,621000000.0,614000000.0,-32000000.0,1641000000.0,116.095,-1360000000.0,6000000.0,-2582000000.0,183000000.0,-1167000000.0,-32000000.0,-1016000000.0,-2178000000.0,281000000.0,71.54,2.7,10389000000.0,73.58,8174000000.0,2215000000.0,1056000000.0,666000000.0,1621000000.0,594000000.0,-12000000.0,507000000.0,69000000.0,438000000.0,2637.5,2883000000.0,2883000000.0,5.03,0.15,1757.14,21.32,5.72,4.22,2.7,13.61,1227000000.0,11.81,621000000.0,606000000.0,5.83,649839100000.0,641114950927.0,574.69,634845950927.0,560.91,17.84,27.85,0.47,1.66,-5.03,-5.03,51.32475034013446,222.05655995156218,228.95039987471802,-1.0573655646562656,20.101010715942547,0.03036052465681937,73.41869398207429,202.6483191581736,236.44758084182638,106687394.89513032,239.663
2021-04-12,228.567,233.993,234.933,227.363,87407010.0,238.462,178.273,17141000000.0,17141000000.0,112.14,1890000000.0,4132000000.0,1542000000.0,24705000000.0,24844000000.0,1587000000.0,28267000000.0,52972000000.0,6648000000.0,2886000000.0,1819000000.0,14877000000.0,3524000000.0,9053000000.0,13630000000.0,4577000000.0,28507000000.0,10872000000.0,-22.03,27624000000.0,-4750000000.0,23017000000.0,6269000000.0,836.9148275862069,2.17,9828000000.0,7.98,438000000.0,621000000.0,614000000.0,-32000000.0,1641000000.0,116.095,-1360000000.0,6000000.0,-2582000000.0,183000000.0,-1167000000.0,-32000000.0,-1016000000.0,-2178000000.0,281000000.0,71.54,2.7,10389000000.0,73.58,8174000000.0,2215000000.0,1056000000.0,666000000.0,1621000000.0,594000000.0,-12000000.0,507000000.0,69000000.0,438000000.0,2637.5,2883000000.0,2883000000.0,5.03,0.15,1757.14,21.32,5.72,4.22,2.7,13.61,1227000000.0,11.81,621000000.0,606000000.0,5.83,673797000000.0,641114950927.0,574.69,634845950927.0,560.91,17.84,27.85,0.47,1.66,-5.03,-5.03,56.209869721824305,223.64808529135388,229.14814889923886,-0.05263414960569435,19.450446734893095,0.09516898741915598,94.7247119078105,202.09900211035537,237.83349788964463,195335813.22439733,248.04
2021-04-13,237.567,254.107,254.333,236.887,133958424.0,238.254,179.215,17141000000.0,17141000000.0,112.14,1890000000.0,4132000000.0,1542000000.0,24705000000.0,24844000000.0,1587000000.0,28267000000.0,52972000000.0,6648000000.0,2886000000.0,1819000000.0,14877000000.0,3524000000.0,9053000000.0,13630000000.0,4577000000.0,28507000000.0,10872000000.0,-22.03,27624000000.0,-4750000000.0,23017000000.0,6269000000.0,836.9148275862069,2.17,9828000000.0,7.98,438000000.0,621000000.0,614000000.0,-32000000.0,1641000000.0,116.095,-1360000000.0,6000000.0,-2582000000.0,183000000.0,-1167000000.0,-32000000.0,-1016000000.0,-2178000000.0,281000000.0,71.54,2.7,10389000000.0,73.58,8174000000.0,2215000000.0,1056000000.0,666000000.0,1621000000.0,594000000.0,-12000000.0,507000000.0,69000000.0,438000000.0,2637.5,2883000000.0,2883000000.0,5.03,0.15,1757.14,21.32,5.72,4.22,2.7,13.61,1227000000.0,11.81,621000000.0,606000000.0,5.83,731716500000.0,641114950927.0,574.69,634845950927.0,560.91,17.84,27.85,0.47,1.66,-5.03,-5.03,65.28153987945404,227.70927391917337,230.12692737377853,2.339684014888121,20.28691376930944,0.10346115502345561,99.60579103436247,198.408136404912,243.541363595088,552350659.9546263,239.897
2021-04-14,256.9,244.077,260.263,242.677,147052302.0,237.537,180.115,17141000000.0,17141000000.0,112.14,1890000000.0,4132000000.0,1542000000.0,24705000000.0,24844000000.0,1587000000.0,28267000000.0,52972000000.0,6648000000.0,2886000000.0,1819000000.0,14877000000.0,3524000000.0,9053000000.0,13630000000.0,4577000000.0,28507000000.0,10872000000.0,-22.03,27624000000.0,-4750000000.0,23017000000.0,6269000000.0,836.9148275862069,2.17,9828000000.0,7.98,438000000.0,621000000.0,614000000.0,-32000000.0,1641000000.0,116.095,-1360000000.0,6000000.0,-2582000000.0,183000000.0,-1167000000.0,-32000000.0,-1016000000.0,-2178000000.0,281000000.0,71.54,2.7,10389000000.0,73.58,8174000000.0,2215000000.0,1056000000.0,666000000.0,1621000000.0,594000000.0,-12000000.0,507000000.0,69000000.0,438000000.0,2637.5,2883000000.0,2883000000.0,5.03,0.15,1757.14,21.32,5.72,4.22,2.7,13.61,1227000000.0,11.81,621000000.0,606000000.0,5.83,702834500000.0,641114950927.0,574.69,634845950927.0,560.91,17.84,27.85,0.47,1.66,-5.03,-5.03,58.74606748894185,229.89163739661691,230.67398904539505,3.387230337327594,21.40493477978009,0.08691781922912568,74.4135314574771,197.65666595722396,246.92853404277602,262738481.52396548,243.133
2021-04-15,247.7,246.283,247.897,240.437,83546700.0,236.644,181.01,17141000000.0,17141000000.0,112.14,1890000000.0,4132000000.0,1542000000.0,24705000000.0,24844000000.0,1587000000.0,28267000000.0,52972000000.0,6648000000.0,2886000000.0,1819000000.0,14877000000.0,3524000000.0,9053000000.0,13630000000.0,4577000000.0,28507000000.0,10872000000.0,-22.03,27624000000.0,-4750000000.0,23017000000.0,6269000000.0,836.9148275862069,2.17,9828000000.0,7.98,438000000.0,621000000.0,614000000.0,-32000000.0,1641000000.0,116.095,-1360000000.0,6000000.0,-2582000000.0,183000000.0,-1167000000.0,-32000000.0,-1016000000.0,-2178000000.0,281000000.0,71.54,2.7,10389000000.0,73.58,8174000000.0,2215000000.0,1056000000.0,666000000.0,1621000000.0,594000000.0,-12000000.0,507000000.0,69000000.0,438000000.0,2637.5,2883000000.0,2883000000.0,5.03,0.15,1757.14,21.32,5.72,4.22,2.7,13.61,1227000000.0,11.81,621000000.0,606000000.0,5.83,709186800000.0,641114950927.0,574.69,634845950927.0,560.91,17.84,27.85,0.47,1.66,-5.03,-5.03,59.70163909076277,232.0771524104013,231.28610712204622,4.345333805480124,22.176452135197515,0.05824533296942301,77.90072715776164,197.0277255761515,250.35677442384844,251533558.4776846,246.067
2021-04-16,242.883,246.593,249.803,241.533,83938578.0,235.878,181.883,17141000000.0,17141000000.0,112.14,1890000000.0,4132000000.0,1542000000.0,24705000000.0,24844000000.0,1587000000.0,28267000000.0,52972000000.0,6648000000.0,2886000000.0,1819000000.0,14877000000.0,3524000000.0,9053000000.0,13630000000.0,4577000000.0,28507000000.0,10872000000.0,-22.03,27624000000.0,-4750000000.0,23017000000.0,6269000000.0,836.9148275862069,2.17,9828000000.0,7.98,438000000.0,621000000.0,614000000.0,-32000000.0,1641000000.0,116.095,-1360000000.0,6000000.0,-2582000000.0,183000000.0,-1167000000.0,-32000000.0,-1016000000.0,-2178000000.0,281000000.0,71.54,2.7,10389000000.0,73.58,8174000000.0,2215000000.0,1056000000.0,666000000.0,1621000000.0,594000000.0,-12000000.0,507000000.0,69000000.0,438000000.0,2637.5,2883000000.0,2883000000.0,5.03,0.15,1757.14,21.32,5.72,4.22,2.7,13.61,1227000000.0,11.81,621000000.0,606000000.0,5.83,710079500000.0,641114950927.0,574.69,634845950927.0,560.91,17.84,27.85,0.47,1.66,-5.03,-5.03,59.842407892619434,234.01259875568113,231.8863774309856,5.071194542004434,23.01172368596303,0.013991514928281476,78.39076825798294,196.78711974432431,253.4276802556756,219317472.8637297,234.913
2021-04-19,239.867,238.21,241.8,230.6,119058678.0,234.975,182.701,17141000000.0,17141000000.0,112.14,1890000000.0,4132000000.0,1542000000.0,24705000000.0,24844000000.0,1587000000.0,28267000000.0,52972000000.0,6648000000.0,2886000000.0,1819000000.0,14877000000.0,3524000000.0,9053000000.0,13630000000.0,4577000000.0,28507000000.0,10872000000.0,-22.03,27624000000.0,-4750000000.0,23017000000.0,6269000000.0,836.9148275862069,2.17,9828000000.0,7.98,438000000.0,621000000.0,614000000.0,-32000000.0,1641000000.0,116.095,-1360000000.0,6000000.0,-2582000000.0,183000000.0,-1167000000.0,-32000000.0,-1016000000.0,-2178000000.0,281000000.0,71.54,2.7,10389000000.0,73.58,8174000000.0,2215000000.0,1056000000.0,666000000.0,1621000000.0,594000000.0,-12000000.0,507000000.0,69000000.0,438000000.0,2637.5,2883000000.0,2883000000.0,5.03,0.15,1757.14,21.32,5.72,4.22,2.7,13.61,1227000000.0,11.81,621000000.0,606000000.0,5.83,685940100000.0,641114950927.0,574.69,634845950927.0,560.91,17.84,27.85,0.47,1.66,-5.03,-5.03,54.31685080539578,234.57225225492365,232.13436262977046,4.913368115725689,22.52832814018124,0.08967620874241468,65.1391084413532,196.98031394399356,254.72218605600642,45405134.21548295,231.467
2021-04-20,239.14,239.663,245.75,236.895,106827114.0,234.087,183.496,17141000000.0,17141000000.0,112.14,1890000000.0,4132000000.0,1542000000.0,24705000000.0,24844000000.0,1587000000.0,28267000000.0,52972000000.0,6648000000.0,2886000000.0,1819000000.0,14877000000.0,3524000000.0,9053000000.0,13630000000.0,4577000000.0,28507000000.0,10872000000.0,-22.03,27624000000.0,-4750000000.0,23017000000.0,6269000000.0,836.9148275862069,2.17,9828000000.0,7.98,438000000.0,621000000.0,614000000.0,-32000000.0,1641000000.0,116.095,-1360000000.0,6000000.0,-2582000000.0,183000000.0,-1167000000.0,-32000000.0,-1016000000.0,-2178000000.0,281000000.0,71.54,2.7,10389000000.0,73.58,8174000000.0,2215000000.0,1056000000.0,666000000.0,1621000000.0,594000000.0,-12000000.0,507000000.0,69000000.0,438000000.0,2637.5,2883000000.0,2883000000.0,5.03,0.15,1757.14,21.32,5.72,4.22,2.7,13.61,1227000000.0,11.81,621000000.0,606000000.0,5.83,690124100000.0,641114950927.0,574.69,634845950927.0,560.91,17.84,27.85,0.47,1.66,-5.03,-5.03,55.090871318857594,235.25101862093385,232.42960331095597,4.849630965612988,22.371004424255826,0.09370114955378511,55.75601374570452,197.42444012803153,256.1723598719684,61092943.13355686,225.667
