Date,Market Cap,% Change
2005-01-13,25761700000,-1.68%
2005-01-12,26200800000,-0.76%
2005-01-11,26402100000,-0.82%
2005-01-10,26621700000,-0.68%
2005-01-07,26804600000,1.38%
2005-01-06,26438700000,0.14%
2005-01-05,26402100000,-1.57%
2005-01-04,26822900000,-0.34%
2005-01-03,26914400000,0.48%
2004-12-31,26786300000,-1.08%
2004-12-30,27079100000,0.41%
2004-12-29,26969300000,-0.94%
2004-12-28,27225500000,0.95%
2004-12-27,26969300000,-0.41%
2004-12-23,27079100000,-0.20%
2004-12-22,27134000000,0.82%
2004-12-21,26914400000,0.34%
2004-12-20,26822900000,2.23%
2004-12-17,26237400000,0.84%
2004-12-16,26017900000,-0.49%
2004-12-15,26146000000,-0.21%
2004-12-14,26200800000,0.63%
2004-12-13,26036200000,0.07%
2004-12-10,26017900000,-0.14%
2004-12-09,26054500000,0.21%
2004-12-08,25999600000,-0.14%
2004-12-07,26036200000,-0.28%
2004-12-06,26109400000,-0.28%
2004-12-03,26182500000,0.56%
2004-12-02,26036200000,0.64%
2004-12-01,25871500000,-0.28%
2004-11-30,25944700000,-0.35%
2004-11-29,26036200000,-0.14%
2004-11-26,26072800000,1.21%
2004-11-24,25761700000,-0.07%
2004-11-23,25780000000,
2004-11-22,25780000000,-0.42%
2004-11-19,25889800000,-1.32%
2004-11-18,26237400000,0.21%
2004-11-17,26182500000,0.70%
2004-11-16,25999600000,-0.98%
2004-11-15,26255700000,0.84%
2004-11-12,26036200000,-0.14%
2004-11-11,26072800000,2.44%
2004-11-10,25450700000,-1.21%
2004-11-09,25761700000,2.25%
2004-11-08,25194500000,-0.30%
2004-11-05,25269400000,0.22%
2004-11-04,25214500000,4.00%
2004-11-03,24244700000,0.08%
2004-11-02,24226400000,0.08%
2004-11-01,24208100000,1.54%
2004-10-29,23842100000,-0.99%
2004-10-28,24080000000,0.15%
2004-10-27,24043400000,2.26%
2004-10-26,23512800000,1.18%
2004-10-25,23238300000,-2.08%
2004-10-22,23732300000,-0.69%
2004-10-21,23897000000,1.24%
2004-10-20,23604300000,-0.23%
2004-10-19,23659200000,-3.44%
2004-10-18,24500900000,1.06%
2004-10-15,24244700000,0.99%
2004-10-14,24006800000,-4.16%
2004-10-13,25049800000,-0.94%
2004-10-12,25287700000,-0.93%
2004-10-11,25525500000,
2004-10-08,25525500000,0.65%
2004-10-07,25360900000,-2.26%
2004-10-06,25946400000,0.14%
2004-10-05,25909800000,0.07%
2004-10-04,25891500000,-0.28%
2004-10-01,25964700000,1.00%
2004-09-30,25708500000,1.37%
2004-09-29,25360900000,-0.43%
2004-09-28,25470600000,0.22%
2004-09-27,25415700000,0.65%
2004-09-24,25251100000,
2004-09-23,25251100000,-1.43%
2004-09-22,25617000000,-1.62%
2004-09-21,26037900000,0.71%
2004-09-20,25854900000,-0.63%
2004-09-17,26019600000,1.94%
2004-09-16,25525500000,1.01%
2004-09-15,25269400000,-1.22%
2004-09-14,25580400000,-0.85%
2004-09-13,25800000000,1.00%
2004-09-10,25543800000,-1.48%
2004-09-09,25928100000,-0.56%
2004-09-08,26074500000,-2.13%
2004-09-07,26641700000,2.46%
2004-09-03,26001300000,-1.04%
2004-09-02,26275700000,3.31%
2004-09-01,25434000000,-1.49%
2004-08-31,25818300000,1.07%
2004-08-30,25543800000,-1.13%
2004-08-27,25836600000,1.07%
2004-08-26,25562100000,0.07%
2004-08-25,25543800000,0.36%
2004-08-24,25452300000,-0.93%
2004-08-23,25690200000,-0.50%
2004-08-20,25818300000,0.79%
2004-08-19,25617000000,-2.10%
2004-08-18,26166000000,1.06%
2004-08-17,25891500000,0.64%
2004-08-16,25726800000,1.88%
2004-08-13,25251100000,-0.43%
2004-08-12,25360900000,-2.60%
2004-08-11,26037900000,-0.63%
2004-08-10,26202600000,1.70%
2004-08-09,25763400000,0.07%
2004-08-06,25745100000,-0.92%
2004-08-05,25983000000,-3.39%
2004-08-04,26895100000,-0.14%
2004-08-03,26931700000,-2.26%
2004-08-02,27554200000,2.24%
2004-07-30,26950000000,-1.54%
2004-07-29,27371100000,-1.58%
2004-07-28,27810500000,2.08%
2004-07-27,27242900000,0.95%
2004-07-26,26986600000,0.48%
2004-07-23,26858500000,0.14%
2004-07-22,26821900000,0.83%
2004-07-21,26602200000,-0.48%
2004-07-20,26730300000,-2.54%
2004-07-19,27426000000,0.88%
2004-07-16,27188000000,-1.20%
2004-07-15,27517600000,-0.46%
2004-07-14,27645700000,-0.33%
2004-07-13,27737300000,
2004-07-12,27737300000,-0.07%
2004-07-09,27755600000,2.64%
2004-07-08,27041600000,-1.27%
2004-07-07,27389400000,
2004-07-06,27389400000,0.07%
2004-07-02,27371100000,-0.47%
2004-07-01,27499300000,-4.03%
2004-06-30,28652700000,-1.39%
2004-06-29,29055500000,1.41%
2004-06-28,28652700000,-1.26%
2004-06-25,29018900000,-1.86%
2004-06-24,29568100000,-1.28%
2004-06-23,29952600000,2.25%
2004-06-22,29293500000,2.24%
2004-06-21,28652700000,-1.51%
2004-06-18,29092100000,1.60%
2004-06-17,28634400000,0.06%
2004-06-16,28616100000,1.43%
2004-06-15,28213300000,1.25%
2004-06-14,27865400000,-2.31%
2004-06-10,28524500000,1.17%
2004-06-09,28195000000,-0.13%
2004-06-08,28231600000,1.45%
2004-06-07,27828800000,1.94%
2004-06-04,27297900000,1.08%
2004-06-03,27004900000,-0.94%
2004-06-02,27261300000,-1.00%
2004-06-01,27535900000,1.28%
2004-05-28,27188000000,-1.26%
2004-05-27,27535900000,0.13%
2004-05-26,27499300000,2.32%
2004-05-25,26876800000,2.73%
2004-05-24,26162700000,0.35%
2004-05-21,26071200000,0.42%
2004-05-20,25961400000,0.71%
2004-05-19,25778300000,-2.56%
2004-05-18,26455700000,1.26%
2004-05-17,26126100000,-2.93%
2004-05-14,26913400000,2.01%
2004-05-13,26382400000,-0.55%
2004-05-12,26528900000,0.76%
2004-05-11,26327500000,2.64%
2004-05-10,25650100000,-2.71%
2004-05-07,26364100000,-3.29%
2004-05-06,27261300000,-1.64%
2004-05-05,27715200000,-1.88%
2004-05-04,28246800000,0.92%
2004-05-03,27990100000,-0.59%
2004-04-30,28155100000,-0.06%
2004-04-29,28173400000,-0.84%
2004-04-28,28411700000,-3.31%
2004-04-27,29383200000,2.17%
2004-04-26,28760000000,-0.06%
2004-04-23,28778300000,-0.44%
2004-04-22,28906600000,5.56%
2004-04-21,27385200000,10.18%
2004-04-20,24855700000,1.57%
2004-04-19,24470700000,0.07%
2004-04-16,24452400000,1.68%
2004-04-15,24049200000,-0.91%
2004-04-14,24269100000,-1.27%
2004-04-13,24580700000,-2.05%
2004-04-12,25094000000,0.74%
2004-04-08,24910700000,-0.59%
2004-04-07,25057300000,-2.36%
2004-04-06,25662200000,-0.50%
2004-04-05,25790500000,3.00%
2004-04-02,25039000000,1.79%
2004-04-01,24599100000,-1.11%
2004-03-31,24874000000,-0.59%
2004-03-30,25020600000,1.79%
2004-03-29,24580700000,0.98%
2004-03-26,24342400000,0.76%
2004-03-25,24159100000,1.46%
2004-03-24,23810900000,0.78%
2004-03-23,23627600000,-0.15%
2004-03-22,23664200000,-1.15%
2004-03-19,23939200000,-1.95%
2004-03-18,24415800000,-0.37%
2004-03-17,24507400000,2.22%
2004-03-16,23975800000,0.46%
2004-03-15,23865800000,-2.03%
2004-03-12,24360800000,2.18%
2004-03-11,23840200000,-1.29%
2004-03-10,24151500000,-2.51%
2004-03-09,24774000000,-1.24%
2004-03-08,25085300000,-2.84%
2004-03-05,25817700000,2.99%
2004-03-04,25067000000,-1.37%
2004-03-03,25414900000,-1.70%
2004-03-02,25854300000,0.93%
2004-03-01,25616300000,1.75%
2004-02-27,25176800000,0.66%
2004-02-26,25012000000,
2004-02-25,25012000000,0.51%
2004-02-24,24883900000,-2.79%
2004-02-23,25598000000,-1.34%
2004-02-20,25945900000,-1.94%
2004-02-19,26458600000,0.42%
2004-02-18,26348700000,-1.30%
2004-02-17,26696600000,1.53%
2004-02-13,26293800000,-1.31%
2004-02-12,26641700000,-0.61%
2004-02-11,26806500000,1.74%
2004-02-10,26348700000,1.62%
2004-02-09,25927600000,-0.84%
2004-02-06,26147300000,0.92%
2004-02-05,25909300000,1.87%
2004-02-04,25433200000,1.24%
2004-02-03,25121900000,-1.65%
2004-02-02,25543000000,-4.06%
2004-01-30,26623400000,-2.02%
2004-01-29,27172700000,-4.75%
2004-01-28,28527600000,-2.26%
2004-01-27,29186800000,-0.13%
2004-01-26,29223400000,0.82%
2004-01-23,28985400000,-3.65%
2004-01-22,30084000000,-0.06%
2004-01-21,30102300000,1.42%
2004-01-20,29681200000,0.50%
2004-01-16,29534700000,0.50%
2004-01-15,29388200000,-0.80%
2004-01-14,29626300000,-0.61%
2004-01-13,29809400000,-0.79%
2004-01-12,30047400000,-0.91%
2004-01-09,30322100000,-3.16%
2004-01-08,31310800000,0.65%
2004-01-07,31109400000,2.72%
2004-01-06,30285400000,-0.30%
2004-01-05,30377000000,3.17%
2004-01-02,29443200000,0.50%
2003-12-31,29296700000,0.06%
2003-12-30,29278400000,-1.05%
2003-12-29,29589700000,-0.12%
2003-12-26,29626300000,-0.12%
2003-12-24,29662900000,0.19%
2003-12-23,29608000000,-3.69%
2003-12-22,30743200000,10.17%
2003-12-19,27905100000,2.14%
2003-12-18,27319200000,1.70%
2003-12-17,26861400000,2.23%
2003-12-16,26275500000,0.49%
2003-12-15,26147300000,4.08%
2003-12-12,25121900000,-0.15%
2003-12-11,25158500000,3.08%
2003-12-10,24407800000,-1.33%
2003-12-09,24737400000,2.19%
2003-12-08,24206400000,1.93%
2003-12-05,23748600000,-0.99%
2003-12-04,23986700000,-0.61%
2003-12-03,24133100000,2.01%
2003-12-02,23657100000,-1.52%
2003-12-01,24023300000,-0.61%
2003-11-28,24169800000,2.17%
2003-11-26,23657100000,-0.62%
2003-11-25,23803600000,2.93%
2003-11-24,23126100000,2.27%
2003-11-21,22613400000,-0.56%
2003-11-20,22741600000,-1.27%
2003-11-19,23034500000,-0.24%
2003-11-18,23089500000,-0.79%
2003-11-17,23272600000,-1.93%
2003-11-14,23730300000,-1.37%
2003-11-13,24059900000,0.56%
2003-11-12,23925500000,6.09%
2003-11-11,22551600000,0.74%
2003-11-10,22386700000,0.25%
2003-11-07,22331700000,0.66%
2003-11-06,22185200000,-0.49%
2003-11-05,22295100000,-1.22%
2003-11-04,22569900000,0.82%
2003-11-03,22386700000,0.74%
2003-10-31,22221800000,-0.16%
2003-10-30,22258400000,-2.25%
2003-10-29,22771400000,0.24%
2003-10-28,22716400000,3.16%
2003-10-27,22020300000,1.01%
2003-10-24,21800400000,-1.57%
2003-10-23,22148500000,2.03%
2003-10-22,21708800000,-2.63%
2003-10-21,22295100000,-1.78%
2003-10-20,22698100000,2.14%
2003-10-17,22221800000,-1.70%
2003-10-16,22606500000,1.65%
2003-10-15,22240100000,1.59%
2003-10-14,21892000000,-0.17%
2003-10-13,21928700000,2.31%
2003-10-10,21434000000,-0.09%
2003-10-09,21452400000,1.83%
2003-10-08,21067700000,0.70%
2003-10-07,20921100000,0.26%
2003-10-06,20866100000,-0.18%
2003-10-03,20902800000,3.54%
2003-10-02,20188300000,-0.72%
2003-10-01,20334900000,3.06%
2003-09-30,19730300000,-1.46%
2003-09-29,20023400000,-0.64%
2003-09-26,20151700000,-1.35%
2003-09-25,20426500000,-0.98%
2003-09-24,20628000000,-2.26%
2003-09-23,21104300000,0.44%
2003-09-22,21012700000,-0.35%
2003-09-19,21086000000,-1.88%
2003-09-18,21489000000,2.09%
2003-09-17,21049300000,-1.20%
2003-09-16,21305800000,2.29%
2003-09-15,20829500000,-1.98%
2003-09-12,21250900000,1.40%
2003-09-11,20957700000,0.53%
2003-09-10,20847800000,-2.15%
2003-09-09,21305800000,-1.69%
2003-09-08,21672200000,0.85%
2003-09-05,21489000000,-1.18%
2003-09-04,21745500000,-0.59%
2003-09-03,21873700000,-3.01%
2003-09-02,22551600000,6.49%
2003-08-29,21177600000,1.05%
2003-08-28,20957700000,-1.72%
2003-08-27,21324100000,2.02%
2003-08-26,20902800000,2.98%
2003-08-25,20298200000,-1.34%
2003-08-22,20573000000,-1.58%
2003-08-21,20902800000,1.69%
2003-08-20,20554700000,1.36%
2003-08-19,20279900000,1.56%
2003-08-18,19968500000,1.21%
2003-08-15,19730300000,0.09%
2003-08-14,19712000000,-0.46%
2003-08-13,19803600000,0.75%
2003-08-12,19657000000,0.19%
2003-08-11,19620400000,
2003-08-08,19620400000,-0.09%
2003-08-07,19638700000,0.66%
2003-08-06,19510500000,1.24%
2003-08-05,19272300000,-2.95%
2003-08-04,19858600000,-0.55%
2003-08-01,19968500000,-1.36%
2003-07-31,20243500000,3.85%
2003-07-30,19493100000,-1.66%
2003-07-29,19822500000,-0.18%
2003-07-28,19859100000,-1.09%
2003-07-25,20078800000,2.72%
2003-07-24,19548000000,0.85%
2003-07-23,19383300000,0.09%
2003-07-22,19365000000,0.28%
2003-07-21,19310000000,-4.00%
2003-07-18,20115400000,1.48%
2003-07-17,19822500000,-1.46%
2003-07-16,20115400000,-5.58%
2003-07-15,21305100000,2.92%
2003-07-14,20701100000,0.18%
2003-07-11,20664500000,1.44%
2003-07-10,20371600000,0.09%
2003-07-09,20353300000,-0.36%
2003-07-08,20426500000,-0.27%
2003-07-07,20481500000,2.94%
2003-07-03,19895800000,
2003-07-02,19895800000,0.46%
2003-07-01,19804200000,-1.55%
2003-06-30,20115400000,-0.36%
2003-06-27,20188600000,-1.78%
2003-06-26,20554700000,0.18%
2003-06-25,20518100000,-1.23%
2003-06-24,20774300000,0.44%
2003-06-23,20682800000,-1.91%
2003-06-20,21085500000,2.13%
2003-06-19,20646200000,-2.08%
2003-06-18,21085500000,-1.37%
2003-06-17,21378300000,4.01%
2003-06-16,20554700000,2.37%
2003-06-13,20078800000,-2.66%
2003-06-12,20627900000,-0.53%
2003-06-11,20737700000,3.00%
2003-06-10,20133700000,4.56%
2003-06-09,19255100000,-1.77%
2003-06-06,19602900000,1.04%
2003-06-05,19401600000,0.38%
2003-06-04,19328300000,-1.22%
2003-06-03,19566300000,-3.43%
2003-06-02,20261800000,5.43%
2003-05-30,19218500000,4.17%
2003-05-29,18449800000,-1.66%
2003-05-28,18760900000,1.08%
2003-05-27,18559600000,6.07%
2003-05-23,17498000000,-1.65%
2003-05-22,17790900000,0.52%
2003-05-21,17699300000,0.52%
2003-05-20,17607800000,-2.04%
2003-05-19,17973900000,-2.00%
2003-05-16,18340000000,0.60%
2003-05-15,18230100000,-0.60%
2003-05-14,18340000000,-1.18%
2003-05-13,18559600000,1.00%
2003-05-12,18376600000,1.52%
2003-05-09,18102000000,-0.30%
2003-05-08,18156900000,-0.03%
2003-05-07,18161600000,-0.30%
2003-05-06,18216100000,-0.20%
2003-05-05,18252400000,0.10%
2003-05-02,18234300000,0.60%
2003-05-01,18125300000,-3.11%
2003-04-30,18706500000,-0.19%
2003-04-29,18742800000,1.57%
2003-04-28,18452200000,2.01%
2003-04-25,18089000000,-5.14%
2003-04-24,19069700000,-3.31%
2003-04-23,19723500000,5.23%
2003-04-22,18742800000,4.03%
2003-04-21,18016300000,5.42%
2003-04-17,17090100000,1.95%
2003-04-16,16763200000,10.54%
2003-04-15,15164900000,-1.65%
2003-04-14,15419200000,4.81%
2003-04-11,14710900000,2.53%
2003-04-10,14347700000,-0.50%
2003-04-09,14420300000,0.51%
2003-04-08,14347700000,-1.86%
2003-04-07,14620100000,2.03%
2003-04-04,14329500000,0.13%
2003-04-03,14311400000,1.68%
2003-04-02,14075300000,3.61%
2003-04-01,13584900000,-0.53%
2003-03-31,13657500000,1.48%
2003-03-28,13457800000,-2.24%
2003-03-27,13766500000,-0.91%
2003-03-26,13893600000,0.26%
2003-03-25,13857300000,0.93%
2003-03-24,13730200000,-5.74%
2003-03-21,14565600000,6.93%
2003-03-20,13621200000,-1.70%
2003-03-19,13857300000,1.06%
2003-03-18,13712000000,5.01%
2003-03-17,13058200000,6.36%
2003-03-14,12277300000,-6.17%
2003-03-13,13084300000,0.71%
2003-03-12,12992600000,7.27%
2003-03-11,12111700000,-5.58%
2003-03-10,12827400000,-3.19%
2003-03-07,13249500000,-3.09%
2003-03-06,13671500000,-3.99%
2003-03-05,14240400000,0.26%
2003-03-04,14203700000,-4.09%
2003-03-03,14809300000,-3.00%
2003-02-28,15268100000,-0.12%
2003-02-27,15286400000,2.71%
2003-02-26,14882700000,0.37%
2003-02-25,14827700000,-2.53%
2003-02-24,15213000000,-1.78%
2003-02-21,15488300000,-2.43%
2003-02-20,15873700000,-1.93%
2003-02-19,16185600000,-1.23%
2003-02-18,16387500000,2.76%
2003-02-14,15947100000,2.96%
2003-02-13,15488300000,-3.54%
2003-02-12,16057200000,-1.13%
2003-02-11,16240700000,-1.12%
2003-02-10,16424200000,1.70%
2003-02-07,16148900000,-2.11%
2003-02-06,16497600000,-1.10%
2003-02-05,16681100000,0.89%
2003-02-04,16534300000,-2.07%
2003-02-03,16883000000,0.99%
2003-01-31,16717800000,1.11%
2003-01-30,16534300000,-4.05%
2003-01-29,17231700000,-1.88%
2003-01-28,17562000000,1.06%
2003-01-27,17378500000,-2.87%
2003-01-24,17892300000,-2.60%
2003-01-23,18369400000,2.77%
2003-01-22,17873900000,-3.95%
2003-01-21,18608000000,-0.20%
2003-01-17,18644700000,-2.59%
2003-01-16,19140200000,1.26%
2003-01-15,18901600000,-2.18%
2003-01-14,19323700000,-0.47%
2003-01-13,19415400000,0.76%
2003-01-10,19268600000,2.64%
2003-01-09,18773100000,2.20%
2003-01-08,18369400000,-1.18%
2003-01-07,18589600000,0.60%
2003-01-06,18479500000,4.03%
2003-01-03,17763800000,-2.62%
2003-01-02,18241000000,6.88%
2002-12-31,17066500000,-3.12%
2002-12-30,17617000000,0.21%
2002-12-27,17580300000,-2.15%
2002-12-26,17965700000,1.98%
2002-12-24,17617000000,-0.31%
2002-12-23,17672100000,-1.53%
2002-12-20,17947300000,
2002-12-19,17947300000,0.72%
2002-12-18,17818900000,-1.72%
2002-12-17,18130900000,-0.60%
2002-12-16,18241000000,2.47%
2002-12-13,17800500000,-1.52%
2002-12-12,18075800000,1.76%
2002-12-11,17763800000,0.62%
2002-12-10,17653700000,1.80%
2002-12-09,17341800000,-4.35%
2002-12-06,18130900000,-1.40%
2002-12-05,18387800000,-1.28%
2002-12-04,18626300000,1.91%
2002-12-03,18277700000,-13.01%
2002-12-02,21012000000,0.62%
2002-11-29,20883500000,3.17%
2002-11-27,20241200000,1.94%
2002-11-26,19855900000,-0.55%
2002-11-25,19966000000,6.56%
2002-11-22,18736400000,-1.07%
2002-11-21,18938300000,15.57%
2002-11-20,16387500000,4.44%
2002-11-19,15690200000,-2.84%
2002-11-18,16148900000,1.73%
2002-11-15,15873700000,-1.70%
2002-11-14,16148900000,3.98%
2002-11-13,15530900000,-1.27%
2002-11-12,15731400000,1.53%
2002-11-11,15494500000,-2.75%
2002-11-08,15931900000,-0.68%
2002-11-07,16041300000,-5.88%
2002-11-06,17043900000,5.06%
2002-11-05,16223600000,3.97%
2002-11-04,15603800000,1.54%
2002-11-01,15366900000,-0.35%
2002-10-31,15421500000,0.47%
2002-10-30,15348600000,0.84%
2002-10-29,15221000000,-4.90%
2002-10-28,16004900000,0.69%
2002-10-25,15895500000,-1.58%
2002-10-24,16150700000,-3.38%
2002-10-23,16715800000,-2.45%
2002-10-22,17135000000,-1.57%
2002-10-21,17408500000,15.62%
2002-10-18,15057000000,-2.71%
2002-10-17,15476200000,2.78%
2002-10-16,15057000000,-6.88%
2002-10-15,16168900000,11.85%
2002-10-14,14455400000,-4.69%
2002-10-11,15166300000,9.47%
2002-10-10,13853900000,6.29%
2002-10-09,13033600000,-7.74%
2002-10-08,14127300000,-8.82%
2002-10-07,15494500000,-1.85%
2002-10-04,15786100000,-5.46%
2002-10-03,16697600000,-1.82%
2002-10-02,17007400000,-5.76%
2002-10-01,18046500000,1.02%
2002-09-30,17864200000,1.77%
2002-09-27,17554300000,-4.75%
2002-09-26,18429300000,1.40%
2002-09-25,18174100000,6.75%
2002-09-24,17025700000,-3.31%
2002-09-23,17609000000,-1.13%
2002-09-20,17809500000,-1.01%
2002-09-19,17991800000,-3.80%
2002-09-18,18702700000,-2.01%
2002-09-17,19085500000,-2.06%
2002-09-16,19486600000,0.38%
2002-09-13,19413600000,-2.20%
2002-09-12,19851100000,-2.42%
2002-09-11,20343300000,2.39%
2002-09-10,19869400000,0.93%
2002-09-09,19687100000,5.88%
2002-09-06,18593400000,-4.58%
2002-09-05,19486600000,-3.26%
2002-09-04,20142800000,1.01%
2002-09-03,19942300000,-7.05%
2002-08-30,21455300000,1.20%
2002-08-29,21200100000,
2002-08-28,21200100000,-2.19%
2002-08-27,21674000000,-1.57%
2002-08-26,22020400000,2.55%
2002-08-23,21473500000,-3.20%
2002-08-22,22184400000,1.84%
2002-08-21,21783400000,0.34%
2002-08-20,21710500000,-1.81%
2002-08-19,22111500000,6.50%
2002-08-16,20762600000,-1.89%
2002-08-15,21163600000,2.29%
2002-08-14,20689700000,-0.79%
2002-08-13,20853700000,-1.72%
2002-08-12,21218300000,-1.14%
2002-08-09,21462700000,-0.67%
2002-08-08,21607700000,-2.93%
2002-08-07,22260300000,0.99%
2002-08-06,22042800000,3.40%
2002-08-05,21317700000,-5.54%
2002-08-02,22568500000,-4.60%
2002-08-01,23656100000,-3.12%
2002-07-31,24417500000,2.05%
2002-07-30,23928000000,0.53%
2002-07-29,23801100000,4.21%
2002-07-26,22840400000,0.32%
2002-07-25,22767900000,-0.63%
2002-07-24,22912900000,4.46%
2002-07-23,21934000000,-1.39%
2002-07-22,22242200000,-0.97%
2002-07-19,22459700000,-3.28%
2002-07-18,23221100000,2.32%
2002-07-17,22695400000,0.16%
2002-07-16,22659100000,-2.34%
2002-07-15,23202900000,1.51%
2002-07-12,22858500000,-4.32%
2002-07-11,23891800000,-5.79%
2002-07-10,25360100000,-7.41%
2002-07-09,27390300000,-0.26%
2002-07-08,27462800000,-3.44%
2002-07-05,28441700000,2.55%
2002-07-03,27734800000,-2.92%
2002-07-02,28568600000,1.55%
2002-07-01,28133600000,-3.00%
2002-06-28,29003700000,1.46%
2002-06-27,28586700000,0.13%
2002-06-26,28550500000,-1.87%
2002-06-25,29094300000,1.26%
2002-06-24,28731800000,2.13%
2002-06-21,28133600000,-1.33%
2002-06-20,28514200000,-4.55%
2002-06-19,29873800000,-2.60%
2002-06-18,30671400000,3.42%
2002-06-17,29656300000,2.96%
2002-06-14,28804300000,-3.58%
2002-06-13,29873800000,-1.20%
2002-06-12,30236300000,-0.83%
2002-06-11,30490100000,0.18%
2002-06-10,30435700000,1.45%
2002-06-07,30000700000,-1.19%
2002-06-06,30363200000,-1.18%
2002-06-05,30725800000,0.18%
2002-06-04,30671400000,-2.25%
2002-06-03,31378300000,-1.93%
2002-05-31,31994700000,0.34%
2002-05-30,31885900000,-0.79%
2002-05-29,32139700000,0.80%
2002-05-28,31885900000,-0.85%
2002-05-24,32157800000,-1.88%
2002-05-23,32774100000,-0.60%
2002-05-22,32973500000,3.47%
2002-05-21,31867800000,5.08%
2002-05-20,30327000000,0.06%
2002-05-17,30308800000,0.84%
2002-05-16,30055100000,-0.36%
2002-05-15,30163800000,0.91%
2002-05-14,29891900000,1.85%
2002-05-13,29348100000,2.27%
2002-05-10,28695500000,-0.35%
2002-05-09,28797300000,-0.38%
2002-05-08,28905700000,2.30%
2002-05-07,28255400000,-1.82%
2002-05-06,28779300000,-0.99%
2002-05-03,29068300000,-0.06%
2002-05-02,29086400000,-1.47%
2002-05-01,29520000000,2.13%
2002-04-30,28905700000,0.88%
2002-04-29,28652800000,-2.70%
2002-04-26,29447700000,-0.12%
2002-04-25,29483900000,0.62%
2002-04-24,29303200000,-1.40%
2002-04-23,29718700000,2.49%
2002-04-22,28996100000,-1.89%
2002-04-19,29556100000,3.09%
2002-04-18,28670900000,-1.92%
2002-04-17,29230900000,2.02%
2002-04-16,28652800000,5.31%
2002-04-15,27207500000,-1.83%
2002-04-12,27713400000,2.95%
2002-04-11,26918500000,-4.49%
2002-04-10,28183100000,3.79%
2002-04-09,27153300000,-0.53%
2002-04-08,27297900000,0.40%
2002-04-05,27189500000,-0.59%
2002-04-04,27352100000,0.53%
2002-04-03,27207500000,-2.02%
2002-04-02,27767600000,-2.29%
2002-04-01,28418000000,-4.61%
2002-03-28,29791000000,2.18%
2002-03-27,29155100000,0.06%
2002-03-26,29137000000,0.25%
2002-03-25,29064600000,-3.72%
2002-03-22,30187300000,-0.18%
2002-03-21,30241600000,1.21%
2002-03-20,29879500000,-3.96%
2002-03-19,31110900000,0.64%
2002-03-18,30911700000,0.83%
2002-03-15,30658100000,0.12%
2002-03-14,30621900000,-1.17%
2002-03-13,30984100000,0.59%
2002-03-12,30803000000,-1.10%
2002-03-11,31147100000,2.32%
2002-03-08,30440800000,-0.59%
2002-03-07,30621900000,3.43%
2002-03-06,29607800000,3.88%
2002-03-05,28503200000,-2.66%
2002-03-04,29281900000,3.39%
2002-03-01,28322100000,5.11%
2002-02-28,26945800000,-2.75%
2002-02-27,27706400000,-1.61%
2002-02-26,28159100000,2.10%
2002-02-25,27579600000,4.46%
2002-02-22,26402600000,-0.61%
2002-02-21,26565600000,1.17%
2002-02-20,26257700000,1.54%
2002-02-19,25859300000,-2.33%
2002-02-15,26475000000,-0.54%
2002-02-14,26619900000,-1.93%
2002-02-13,27145000000,4.53%
2002-02-12,25968000000,0.28%
2002-02-11,25895500000,-0.56%
2002-02-08,26040400000,-1.03%
2002-02-07,26312000000,3.05%
2002-02-06,25533400000,0.43%
2002-02-05,25424700000,-4.03%
2002-02-04,26493100000,-1.81%
2002-02-01,26982100000,-2.61%
2002-01-31,27706400000,2.89%
2002-01-30,26927700000,-0.34%
2002-01-29,27018300000,-0.93%
2002-01-28,27271800000,3.08%
2002-01-25,26456900000,1.11%
2002-01-24,26167200000,-0.62%
2002-01-23,26330100000,0.76%
2002-01-22,26130900000,-0.48%
2002-01-18,26257700000,-1.36%
2002-01-17,26619900000,-1.74%
2002-01-16,27090700000,-0.53%
2002-01-15,27235600000,-2.02%
2002-01-14,27797000000,-0.97%
2002-01-11,28068600000,1.37%
2002-01-10,27688300000,-6.25%
2002-01-09,29535400000,-1.51%
2002-01-08,29988100000,0.36%
2002-01-07,29879500000,-2.60%
2002-01-04,30676200000,1.25%
2002-01-03,30296000000,3.14%
2002-01-02,29372400000,3.18%
2001-12-31,28467000000,-1.44%
2001-12-28,28883500000,1.33%
2001-12-27,28503200000,2.21%
2001-12-26,27887500000,0.46%
2001-12-24,27760700000,-0.78%
2001-12-21,27978000000,1.31%
2001-12-20,27615900000,2.14%
2001-12-19,27036400000,-0.99%
2001-12-18,27308000000,0.53%
2001-12-17,27163100000,-6.83%
2001-12-14,29155100000,-0.43%
2001-12-13,29281900000,-2.88%
2001-12-12,30151100000,-0.06%
2001-12-11,30169200000,
2001-12-10,30169200000,-2.74%
2001-12-07,31020300000,-1.32%
2001-12-06,31436800000,3.39%
2001-12-05,30404600000,-5.36%
2001-12-04,32124900000,-0.34%
2001-12-03,32233600000,-6.02%
2001-11-30,34298000000,3.72%
2001-11-29,33066600000,1.95%
2001-11-28,32432800000,-2.08%
2001-11-27,33120900000,-1.56%
2001-11-26,33646100000,3.91%
2001-11-23,32378500000,4.38%
2001-11-21,31020300000,-0.87%
2001-11-20,31291900000,-1.54%
2001-11-19,31780900000,2.93%
2001-11-16,30875400000,1.67%
2001-11-15,30368400000,2.63%
2001-11-14,29589700000,-0.60%
2001-11-13,29767800000,1.36%
2001-11-12,29369200000,-1.52%
2001-11-09,29822200000,-1.85%
2001-11-08,30383800000,3.01%
