Date,Market Cap,% Change
2004-09-21,49519700000,1.20%
2004-09-20,48934200000,-0.12%
2004-09-17,48992700000,-0.12%
2004-09-16,49051300000,0.12%
2004-09-15,48992700000,-1.06%
2004-09-14,49519700000,1.28%
2004-09-13,48895100000,0.85%
2004-09-10,48485200000,1.31%
2004-09-09,47860600000,-1.29%
2004-09-08,48485200000,
2004-09-07,48485200000,3.41%
2004-09-03,46884700000,-2.71%
2004-09-02,48192400000,-0.44%
2004-09-01,48407100000,-0.72%
2004-08-31,48758500000,0.56%
2004-08-30,48485200000,-0.44%
2004-08-27,48699900000,0.85%
2004-08-26,48290000000,0.61%
2004-08-25,47997200000,2.25%
2004-08-24,46943200000,0.12%
2004-08-23,46884700000,0.38%
2004-08-20,46709000000,1.57%
2004-08-19,45986800000,-1.22%
2004-08-18,46552800000,2.01%
2004-08-17,45635400000,0.78%
2004-08-16,45284100000,0.04%
2004-08-13,45264600000,-1.32%
2004-08-12,45869700000,-0.97%
2004-08-11,46318600000,1.89%
2004-08-10,45459800000,-0.13%
2004-08-09,45518300000,0.43%
2004-08-06,45323100000,-0.85%
2004-08-05,45713500000,-2.46%
2004-08-04,46865100000,-0.25%
2004-08-03,46982300000,-1.31%
2004-08-02,47606900000,0.49%
2004-07-30,47372600000,1.34%
2004-07-29,46748000000,1.18%
2004-07-28,46201500000,2.56%
2004-07-27,45049900000,0.13%
2004-07-26,44991300000,1.72%
2004-07-23,44230100000,-2.37%
2004-07-22,45303600000,0.69%
2004-07-21,44991300000,-0.26%
2004-07-20,45108400000,0.61%
2004-07-19,44835200000,0.31%
2004-07-16,44698500000,0.22%
2004-07-15,44600900000,-0.22%
2004-07-14,44698500000,-3.09%
2004-07-13,46123400000,3.23%
2004-07-12,44679000000,-0.39%
2004-07-09,44854700000,-1.03%
2004-07-08,45322000000,-2.62%
2004-07-07,46543700000,-0.21%
2004-07-06,46643800000,-1.23%
2004-07-02,47224600000,-1.79%
2004-07-01,48085800000,-1.27%
2004-06-30,48706600000,-0.65%
2004-06-29,49027100000,0.62%
2004-06-28,48726700000,0.16%
2004-06-25,48646600000,-0.41%
2004-06-24,48846800000,0.74%
2004-06-23,48486300000,3.64%
2004-06-22,46784000000,1.17%
2004-06-21,46243300000,0.35%
2004-06-18,46083100000,1.41%
2004-06-17,45442200000,-0.22%
2004-06-16,45542300000,1.02%
2004-06-15,45081700000,2.79%
2004-06-14,43860000000,-3.01%
2004-06-10,45221900000,1.03%
2004-06-09,44761200000,-2.23%
2004-06-08,45782600000,0.04%
2004-06-07,45762600000,2.93%
2004-06-04,44460800000,3.26%
2004-06-03,43058900000,-1.29%
2004-06-02,43619700000,1.30%
2004-06-01,43058900000,-0.46%
2004-05-28,43259200000,0.23%
2004-05-27,43159100000,3.61%
2004-05-26,41657000000,-0.76%
2004-05-25,41977400000,1.30%
2004-05-24,41436700000,0.19%
2004-05-21,41356600000,0.73%
2004-05-20,41056200000,1.43%
2004-05-19,40475400000,-1.41%
2004-05-18,41056200000,-0.44%
2004-05-17,41236400000,0.68%
2004-05-14,40956000000,1.04%
2004-05-13,40535500000,-1.99%
2004-05-12,41356600000,3.20%
2004-05-11,40074800000,1.88%
2004-05-10,39333800000,-1.55%
2004-05-07,39954700000,-0.75%
2004-05-06,40255100000,-0.79%
2004-05-05,40575500000,0.85%
2004-05-04,40235100000,1.62%
2004-05-03,39594200000,-1.89%
2004-04-30,40355200000,-2.09%
2004-04-29,41216400000,0.34%
2004-04-28,41076200000,-2.10%
2004-04-27,41957400000,-2.10%
2004-04-26,42858600000,-1.83%
2004-04-23,43659700000,-1.45%
2004-04-22,44300600000,1.47%
2004-04-21,43659700000,-2.77%
2004-04-20,44901400000,1.77%
2004-04-19,44120400000,-2.09%
2004-04-16,45061700000,3.83%
2004-04-15,43399400000,-1.05%
2004-04-14,43860000000,-1.48%
2004-04-13,44520900000,-1.81%
2004-04-12,45342000000,0.80%
2004-04-08,44981500000,-0.22%
2004-04-07,45081700000,-0.92%
2004-04-06,45502300000,-1.81%
2004-04-05,46343400000,1.49%
2004-04-02,45662500000,0.80%
2004-04-01,45302000000,-2.25%
2004-03-31,46343400000,-0.52%
2004-03-30,46583700000,0.04%
2004-03-29,46563700000,1.48%
2004-03-26,45882800000,2.32%
2004-03-25,44841400000,0.40%
2004-03-24,44661100000,0.68%
2004-03-23,44360700000,0.36%
2004-03-22,44200500000,-1.08%
2004-03-19,44681100000,-0.13%
2004-03-18,44741200000,-0.84%
2004-03-17,45121700000,2.92%
2004-03-16,43840000000,1.77%
2004-03-15,43078900000,-1.38%
2004-03-12,43679800000,1.25%
2004-03-11,43139000000,-2.93%
2004-03-10,44440800000,-1.77%
2004-03-09,45241900000,0.94%
2004-03-08,44821300000,-1.63%
2004-03-05,45562300000,1.97%
2004-03-04,44681100000,0.22%
2004-03-03,44581000000,-0.49%
2004-03-02,44801300000,1.77%
2004-03-01,44020200000,0.78%
2004-02-27,43679800000,1.68%
2004-02-26,42958800000,0.33%
2004-02-25,42818600000,-1.29%
2004-02-24,43379400000,-0.82%
2004-02-23,43739800000,1.11%
2004-02-20,43259200000,0.37%
2004-02-19,43099000000,0.51%
2004-02-18,42878700000,-1.83%
2004-02-17,43679800000,2.11%
2004-02-13,42778500000,-0.19%
2004-02-12,42858600000,-1.02%
2004-02-11,43299200000,0.75%
2004-02-10,42978800000,2.29%
2004-02-09,42017500000,-1.50%
2004-02-06,42658400000,0.28%
2004-02-05,42538200000,2.41%
2004-02-04,41536800000,-2.22%
2004-02-03,42478100000,0.66%
2004-02-02,42197700000,-1.27%
2004-01-30,42738500000,2.30%
2004-01-29,41777200000,-0.19%
2004-01-28,41857300000,-1.18%
2004-01-27,42358000000,-1.63%
2004-01-26,43058900000,-0.37%
2004-01-23,43219100000,-2.40%
2004-01-22,44280600000,-0.85%
2004-01-21,44661100000,0.31%
2004-01-20,44520900000,1.05%
2004-01-16,44060300000,3.97%
2004-01-15,42378000000,-3.07%
2004-01-14,43719800000,-0.50%
2004-01-13,43940100000,-2.05%
2004-01-12,44861400000,-0.44%
2004-01-09,45061700000,1.12%
2004-01-08,44561000000,0.95%
2004-01-07,44140400000,-2.35%
2004-01-06,45201800000,-3.30%
2004-01-05,46744000000,3.09%
2004-01-02,45342000000,0.62%
2003-12-31,45061700000,0.40%
2003-12-30,44881400000,1.17%
2003-12-29,44360700000,2.59%
2003-12-26,43239200000,-1.14%
2003-12-24,43739800000,-0.37%
2003-12-23,43900100000,0.14%
2003-12-22,43840000000,0.37%
2003-12-19,43679800000,1.21%
2003-12-18,43159100000,2.82%
2003-12-17,41977400000,0.53%
2003-12-16,41757100000,-0.67%
2003-12-15,42037500000,0.38%
2003-12-12,41877300000,0.43%
2003-12-11,41697100000,2.56%
2003-12-10,40655600000,-0.49%
2003-12-09,40855900000,-2.30%
2003-12-08,41817200000,1.26%
2003-12-05,41296500000,-1.29%
2003-12-04,41837200000,3.36%
2003-12-03,40475400000,-0.20%
2003-12-02,40555500000,-1.03%
2003-12-01,40976100000,1.14%
2003-11-28,40515400000,1.97%
2003-11-26,39734400000,1.54%
2003-11-25,39133500000,
2003-11-24,39133500000,1.82%
2003-11-21,38432600000,0.05%
2003-11-20,38412600000,-1.13%
2003-11-19,38853200000,-0.05%
2003-11-18,38873200000,-1.62%
2003-11-17,39514100000,-1.79%
2003-11-14,40235100000,-0.25%
2003-11-13,40335200000,-1.18%
2003-11-12,40815800000,1.90%
2003-11-11,40054800000,-1.72%
2003-11-10,40755800000,-0.59%
2003-11-07,40996100000,0.89%
2003-11-06,40635600000,-2.22%
2003-11-05,41556900000,1.17%
2003-11-04,41076200000,0.39%
2003-11-03,40916000000,1.90%
2003-10-31,40154900000,-2.58%
2003-10-30,41216400000,3.11%
2003-10-29,39974700000,-1.72%
2003-10-28,40675700000,0.59%
2003-10-27,40435300000,1.76%
2003-10-24,39734400000,2.32%
2003-10-23,38833100000,-1.07%
2003-10-22,39253700000,-2.87%
2003-10-21,40415300000,-1.08%
2003-10-20,40855900000,0.99%
2003-10-17,40455400000,-1.17%
2003-10-16,40936000000,1.69%
2003-10-15,40255100000,-1.81%
2003-10-14,40996100000,-0.24%
2003-10-13,41096200000,2.19%
2003-10-10,40215000000,-1.08%
2003-10-09,40655600000,1.81%
2003-10-08,39934600000,-5.45%
2003-10-07,42237800000,1.20%
2003-10-06,41737100000,0.97%
2003-10-03,41336600000,2.18%
2003-10-02,40455400000,-1.94%
2003-10-01,41256400000,2.18%
2003-09-30,40375200000,-0.93%
2003-09-29,40755800000,-2.91%
2003-09-26,41977400000,-0.62%
2003-09-25,42237800000,0.67%
2003-09-24,41957400000,-2.10%
2003-09-23,42858600000,0.94%
2003-09-22,42458100000,-5.36%
2003-09-19,44861400000,-4.23%
2003-09-18,46844100000,-0.17%
2003-09-17,46924200000,0.39%
2003-09-16,46744000000,4.71%
2003-09-15,44641100000,-0.04%
2003-09-12,44661100000,2.43%
2003-09-11,43599700000,1.49%
2003-09-10,42958800000,-0.97%
2003-09-09,43379400000,0.14%
2003-09-08,43319300000,0.79%
2003-09-05,42978800000,1.95%
2003-09-04,42157700000,1.54%
2003-09-03,41516800000,0.29%
2003-09-02,41396600000,1.52%
2003-08-29,40775800000,0.69%
2003-08-28,40495400000,-0.30%
2003-08-27,40615600000,-0.69%
2003-08-26,40896000000,0.29%
2003-08-25,40775800000,-1.02%
2003-08-22,41196400000,-1.77%
2003-08-21,41937400000,0.58%
2003-08-20,41697100000,0.24%
2003-08-19,41596900000,0.10%
2003-08-18,41556900000,0.29%
2003-08-15,41436700000,0.34%
2003-08-14,41296500000,2.23%
2003-08-13,40395300000,0.05%
2003-08-12,40375200000,1.36%
2003-08-11,39834500000,2.74%
2003-08-08,38773000000,-0.72%
2003-08-07,39053400000,-2.21%
2003-08-06,39934600000,3.05%
2003-08-05,38753000000,-1.63%
2003-08-04,39393900000,0.41%
2003-08-01,39233700000,-0.86%
2003-07-31,39574100000,0.66%
2003-07-30,39313800000,-0.96%
2003-07-29,39694300000,-1.93%
2003-07-28,40475400000,-0.69%
2003-07-25,40755800000,1.55%
2003-07-24,40134900000,-0.30%
2003-07-23,40255100000,0.30%
2003-07-22,40134900000,-0.40%
2003-07-21,40295100000,-1.18%
2003-07-18,40775800000,1.50%
2003-07-17,40175000000,-2.48%
2003-07-16,41196400000,-0.92%
2003-07-15,41576900000,1.59%
2003-07-14,40925400000,-0.10%
2003-07-11,40964400000,-1.45%
2003-07-10,41568500000,0.57%
2003-07-09,41334700000,1.73%
2003-07-08,40633100000,2.41%
2003-07-07,39678100000,2.31%
2003-07-03,38781700000,1.53%
2003-07-02,38197000000,4.48%
2003-07-01,36560000000,-1.52%
2003-06-30,37125200000,0.79%
2003-06-27,36832900000,0.27%
2003-06-26,36735400000,1.02%
2003-06-25,36365100000,-1.27%
2003-06-24,36832900000,-4.50%
2003-06-23,38567300000,0.30%
2003-06-20,38450400000,0.15%
2003-06-19,38391900000,1.03%
2003-06-18,38002200000,0.05%
2003-06-17,37982700000,1.78%
2003-06-16,37320100000,-0.42%
2003-06-13,37476000000,-1.69%
2003-06-12,38119100000,0.15%
2003-06-11,38060600000,1.72%
2003-06-10,37417500000,1.11%
2003-06-09,37008300000,0.05%
2003-06-06,36988800000,1.23%
2003-06-05,36540500000,1.35%
2003-06-04,36053300000,1.98%
2003-06-03,35351700000,-0.28%
2003-06-02,35449200000,1.28%
2003-05-30,35001000000,3.16%
2003-05-29,33929100000,1.28%
2003-05-28,33500400000,-0.69%
2003-05-27,33734200000,-0.23%
2003-05-23,33812200000,1.40%
2003-05-22,33344500000,1.36%
2003-05-21,32896200000,-1.06%
2003-05-20,33247000000,2.34%
2003-05-19,32487000000,-0.48%
2003-05-16,32642900000,-1.99%
2003-05-15,33305500000,0.53%
2003-05-14,33130100000,
2003-05-13,33130100000,-2.80%
2003-05-12,34085000000,0.17%
2003-05-09,34026500000,1.45%
2003-05-08,33539300000,-1.66%
2003-05-07,34104500000,0.46%
2003-05-06,33948600000,2.47%
2003-05-05,33130100000,
2003-05-02,33130100000,3.28%
2003-05-01,32077700000,-1.32%
2003-04-30,32506500000,5.10%
2003-04-29,30927900000,0.57%
2003-04-28,30752500000,1.81%
2003-04-25,30206800000,-2.33%
2003-04-24,30927900000,-0.44%
2003-04-23,31064300000,-1.06%
2003-04-22,31395600000,-0.31%
2003-04-21,31493100000,0.25%
2003-04-17,31415100000,0.69%
2003-04-16,31200700000,-3.38%
2003-04-15,32292100000,-0.30%
2003-04-14,32389500000,1.65%
2003-04-11,31863300000,-2.15%
2003-04-10,32564900000,-0.54%
2003-04-09,32740300000,-1.52%
2003-04-08,33247000000,-1.78%
2003-04-07,33851100000,2.48%
2003-04-04,33032600000,-1.74%
2003-04-03,33617300000,-1.32%
2003-04-02,34065500000,2.04%
2003-04-01,33383400000,3.19%
2003-03-31,32350600000,-4.71%
2003-03-28,33948600000,-1.86%
2003-03-27,34591700000,0.85%
2003-03-26,34299400000,0.40%
2003-03-25,34163000000,-2.12%
2003-03-24,34903500000,-1.65%
2003-03-21,35488200000,1.73%
2003-03-20,34884000000,3.05%
2003-03-19,33851100000,1.05%
2003-03-18,33500400000,-0.58%
2003-03-17,33695200000,1.35%
2003-03-14,33247000000,-0.70%
2003-03-13,33480900000,-0.12%
2003-03-12,33519800000,2.32%
2003-03-11,32759800000,-0.12%
2003-03-10,32798800000,-1.12%
2003-03-07,33169100000,-2.58%
2003-03-06,34046000000,-4.27%
2003-03-05,35566100000,0.61%
2003-03-04,35351700000,-2.37%
2003-03-03,36209200000,1.14%
2003-02-28,35800000000,2.00%
2003-02-27,35098400000,1.01%
2003-02-26,34747600000,-1.93%
2003-02-25,35429700000,-1.46%
2003-02-24,35955900000,-0.75%
2003-02-21,36228700000,0.54%
2003-02-20,36033800000,2.72%
2003-02-19,35078900000,0.11%
2003-02-18,35039900000,-0.22%
2003-02-14,35117900000,2.80%
2003-02-13,34163000000,0.46%
2003-02-12,34007100000,1.81%
2003-02-11,33402900000,
2003-02-10,33402900000,-0.06%
2003-02-07,33422400000,0.18%
2003-02-06,33363900000,0.12%
2003-02-05,33325000000,0.06%
2003-02-04,33305500000,-1.61%
2003-02-03,33851100000,4.01%
2003-01-31,32545400000,1.83%
2003-01-30,31960800000,-3.02%
2003-01-29,32954700000,-3.54%
2003-01-28,34163000000,1.80%
2003-01-27,33558800000,-0.23%
2003-01-24,33636800000,-2.76%
2003-01-23,34591700000,2.66%
2003-01-22,33695200000,-2.10%
2003-01-21,34416300000,-2.16%
2003-01-17,35176400000,-0.61%
2003-01-16,35390700000,1.11%
2003-01-15,35001000000,-1.05%
2003-01-14,35371200000,-1.20%
2003-01-13,35800000000,0.82%
2003-01-10,35507700000,-0.92%
2003-01-09,35839000000,1.38%
2003-01-08,35351700000,-1.68%
2003-01-07,35955900000,-1.13%
2003-01-06,36365100000,-0.16%
2003-01-03,36423600000,0.27%
2003-01-02,36326200000,3.21%
2002-12-31,35195800000,-0.50%
2002-12-30,35371200000,-1.04%
2002-12-27,35741500000,-0.05%
2002-12-26,35761000000,0.27%
2002-12-24,35663600000,-0.44%
2002-12-23,35819500000,0.44%
2002-12-20,35663600000,2.52%
2002-12-19,34786600000,0.17%
2002-12-18,34728100000,-2.25%
2002-12-17,35527100000,-2.88%
2002-12-16,36579500000,3.53%
2002-12-13,35332300000,-3.05%
2002-12-12,36443100000,0.97%
2002-12-11,36092300000,-0.80%
2002-12-10,36384600000,1.08%
2002-12-09,35994900000,-0.32%
2002-12-06,36111800000,0.43%
2002-12-05,35955900000,-0.54%
2002-12-04,36150800000,-1.22%
2002-12-03,36599000000,-1.11%
2002-12-02,37008300000,-0.10%
2002-11-29,37047200000,0.26%
2002-11-27,36949800000,1.12%
2002-11-26,36540500000,-0.69%
2002-11-25,36793900000,3.17%
2002-11-22,35663600000,-0.81%
2002-11-21,35955900000,-0.16%
2002-11-20,36014300000,2.04%
2002-11-19,35293300000,-0.11%
2002-11-18,35332300000,-0.55%
2002-11-15,35527100000,2.42%
2002-11-14,34689100000,1.31%
2002-11-13,34240900000,0.23%
2002-11-12,34163000000,2.51%
2002-11-11,33325000000,-4.15%
2002-11-08,34767100000,0.22%
2002-11-07,34689100000,0.06%
2002-11-06,34669700000,-1.71%
2002-11-05,35273800000,-2.90%
2002-11-04,36326200000,-0.85%
2002-11-01,36638000000,3.98%
2002-10-31,35234800000,-2.38%
2002-10-30,36092300000,2.83%
2002-10-29,35098400000,-7.02%
2002-10-28,37748800000,-6.92%
2002-10-25,40555100000,2.77%
2002-10-24,39463800000,-0.49%
2002-10-23,39658700000,1.24%
2002-10-22,39171500000,-2.14%
2002-10-21,40028900000,2.04%
2002-10-18,39229900000,-2.04%
2002-10-17,40048400000,2.49%
2002-10-16,39074000000,0.40%
2002-10-15,38918100000,5.11%
2002-10-14,37027700000,-0.68%
2002-10-11,37281100000,0.10%
2002-10-10,37242100000,2.19%
2002-10-09,36443100000,-3.31%
2002-10-08,37690300000,1.52%
2002-10-07,37125200000,-4.65%
2002-10-04,38937600000,0.71%
2002-10-03,38664800000,1.22%
2002-10-02,38197000000,-4.25%
2002-10-01,39892500000,3.02%
2002-09-30,38723200000,9.65%
2001-12-28,35316600000,1.65%
2001-12-27,34744000000,0.39%
2001-12-26,34608800000,0.12%
2001-12-24,34566200000,0.92%
2001-12-21,34249600000,0.05%
2001-12-20,34231800000,-1.09%
2001-12-19,34608800000,1.55%
2001-12-18,34080700000,-0.59%
2001-12-17,34281600000,0.87%
2001-12-14,33986400000,1.19%
2001-12-13,33588100000,-1.95%
2001-12-12,34255000000,1.22%
2001-12-11,33840600000,0.49%
2001-12-10,33677000000,-3.36%
2001-12-07,34848900000,-2.53%
2001-12-06,35752300000,0.49%
2001-12-05,35578000000,4.19%
2001-12-04,34146500000,0.80%
2001-12-03,33876200000,0.26%
2001-11-30,33787300000,-1.30%
2001-11-29,34231800000,2.60%
2001-11-28,33365800000,-2.67%
2001-11-27,34281600000,-2.65%
2001-11-26,35213500000,3.54%
2001-11-23,34009600000,0.87%
2001-11-21,33716100000,-2.14%
2001-11-20,34454100000,-0.39%
2001-11-19,34587500000,4.65%
2001-11-16,33049300000,0.39%
2001-11-15,32921300000,2.36%
2001-11-14,32163700000,0.48%
2001-11-13,32009000000,0.77%
2001-11-12,31763600000,-5.37%
2001-11-09,33565000000,-0.31%
2001-11-08,33668100000,1.13%
2001-11-07,33292900000,-1.98%
2001-11-06,33965100000,0.86%
2001-11-05,33677000000,3.79%
2001-11-02,32448200000,-2.23%
2001-11-01,33188000000,2.83%
2001-10-31,32275700000,-1.72%
2001-10-30,32841200000,0.91%
2001-10-29,32546000000,-0.94%
2001-10-26,32853700000,-2.50%
2001-10-25,33694800000,3.10%
2001-10-24,32681200000,1.82%
2001-10-23,32097900000,2.56%
2001-10-22,31297700000,-1.20%
2001-10-19,31676500000,-0.49%
2001-10-18,31831200000,-1.38%
2001-10-17,32275700000,0.31%
2001-10-16,32174400000,0.93%
2001-10-15,31879200000,-1.90%
2001-10-12,32498000000,1.39%
2001-10-11,32053500000,6.19%
2001-10-10,30186300000,2.03%
2001-10-09,29587000000,-5.60%
2001-10-08,31342100000,-0.70%
2001-10-05,31564400000,2.23%
2001-10-04,30874500000,1.38%
2001-10-03,30453000000,2.81%
2001-10-02,29620800000,0.19%
2001-10-01,29563900000,3.50%
2001-09-28,28564500000,0.43%
2001-09-27,28443600000,6.02%
2001-09-26,26828900000,-1.55%
2001-09-25,27252100000,2.01%
2001-09-24,26715100000,9.59%
2001-09-21,24376600000,-5.71%
2001-09-20,25852600000,-9.49%
2001-09-19,28564500000,-1.91%
2001-09-18,29119300000,-6.10%
2001-09-17,31009600000,-12.94%
2001-09-10,35618900000,2.19%
2001-09-07,34854200000,1.36%
2001-09-06,34386600000,5.42%
2001-09-05,32618900000,2.19%
2001-09-04,31920100000,-1.64%
2001-08-31,32453600000,-1.67%
2001-08-30,33004800000,-1.55%
2001-08-29,33525900000,-0.57%
2001-08-28,33719700000,0.20%
2001-08-27,33653900000,-1.43%
2001-08-24,34142900000,0.85%
2001-08-23,33854900000,-2.43%
2001-08-22,34699500000,3.53%
2001-08-21,33515200000,-3.61%
2001-08-20,34768900000,-1.96%
2001-08-17,35462400000,-2.48%
2001-08-16,36365800000,-3.16%
2001-08-15,37553700000,-2.32%
2001-08-14,38446400000,-1.17%
2001-08-13,38899800000,-1.30%
2001-08-10,39412000000,0.40%
2001-08-09,39255500000,-1.49%
2001-08-08,39851200000,0.57%
2001-08-07,39623600000,0.32%
2001-08-06,39499100000,0.54%
2001-08-03,39287500000,-3.77%
2001-08-02,40825700000,1.06%
2001-08-01,40398900000,-1.12%
2001-07-31,40855900000,3.26%
2001-07-30,39566700000,-0.36%
2001-07-27,39708900000,2.08%
2001-07-26,38899800000,-1.57%
2001-07-25,39522200000,1.72%
2001-07-24,38855400000,2.85%
2001-07-23,37779500000,-0.21%
2001-07-20,37859500000,0.02%
2001-07-19,37850600000,0.83%
2001-07-18,37539400000,-2.10%
2001-07-17,38345000000,0.47%
2001-07-16,38165400000,0.41%
2001-07-13,38010700000,-1.12%
2001-07-12,38442800000,-1.54%
2001-07-11,39042100000,-0.64%
2001-07-10,39294600000,-1.52%
2001-07-09,39901000000,1.86%
2001-07-06,39171900000,-2.96%
2001-07-05,40366900000,1.06%
2001-07-03,39943700000,-0.47%
2001-07-02,40130400000,2.59%
2001-06-29,39116800000,1.44%
2001-06-28,38562000000,1.36%
2001-06-27,38046300000,-2.08%
2001-06-26,38855400000,-1.62%
2001-06-25,39495600000,-0.48%
2001-06-22,39685800000,1.00%
2001-06-21,39294600000,0.99%
2001-06-20,38908700000,-0.09%
2001-06-19,38944300000,0.34%
2001-06-18,38810900000,-0.42%
2001-06-15,38974500000,-0.40%
2001-06-14,39131000000,0.65%
2001-06-13,38876700000,1.45%
2001-06-12,38321900000,-0.23%
2001-06-11,38410800000,1.65%
2001-06-08,37788400000,-0.71%
2001-06-07,38060500000,0.96%
2001-06-06,37699500000,-0.41%
2001-06-05,37856000000,1.01%
2001-06-04,37477200000,0.76%
2001-06-01,37192700000,0.01%
2001-05-31,37189100000,0.24%
2001-05-30,37098400000,-1.23%
2001-05-29,37560800000,-1.99%
2001-05-25,38321900000,1.28%
2001-05-24,37838200000,-1.10%
2001-05-23,38259600000,2.04%
2001-05-22,37495000000,-3.34%
2001-05-21,38789600000,0.75%
2001-05-18,38499700000,-1.37%
2001-05-17,39033200000,0.17%
2001-05-16,38967400000,1.98%
2001-05-15,38209900000,-0.08%
2001-05-14,38241900000,-2.47%
2001-05-11,39211000000,0.11%
2001-05-10,39166600000,0.05%
2001-05-09,39145200000,-1.29%
2001-05-08,39655600000,-0.45%
2001-05-07,39833400000,-1.25%
2001-05-04,40336700000,0.21%
2001-05-03,40251300000,-0.82%
2001-05-02,40585600000,4.14%
2001-05-01,38971000000,6.50%
2001-04-30,36591600000,
2001-04-27,36591600000,2.62%
2001-04-26,35658000000,0.68%
2001-04-25,35418000000,-0.48%
2001-04-24,35588700000,1.53%
2001-04-23,35053400000,-2.54%
2001-04-20,35965700000,-1.46%
2001-04-19,36499200000,-0.48%
2001-04-18,36677000000,7.42%
2001-04-17,34142900000,-0.33%
2001-04-16,34255000000,-2.71%
2001-04-12,35209900000,-1.25%
2001-04-11,35654500000,2.82%
2001-04-10,34676400000,1.69%
2001-04-09,34098500000,-5.66%
2001-04-06,36143500000,-0.97%
2001-04-05,36499200000,1.13%
2001-04-04,36090100000,-1.12%
2001-04-03,36499200000,2.59%
2001-04-02,35578000000,-2.52%
2001-03-30,36499200000,2.17%
2001-03-29,35725600000,-1.21%
2001-03-28,36164800000,-3.71%
2001-03-27,37557200000,-1.19%
2001-03-26,38010700000,4.46%
2001-03-23,36387100000,2.18%
2001-03-22,35610000000,-5.39%
2001-03-21,37637200000,4.52%
2001-03-20,36010100000,-0.30%
2001-03-19,36116800000,4.37%
2001-03-16,34605300000,0.69%
2001-03-15,34368800000,5.50%
2001-03-14,32578000000,-3.24%
2001-03-13,33668100000,-2.47%
2001-03-12,34521700000,-2.64%
2001-03-09,35458900000,0.98%
2001-03-08,35115700000,5.15%
2001-03-07,33396100000,-0.96%
2001-03-06,33719700000,2.02%
2001-03-05,33052800000,-0.58%
2001-03-02,33244900000,-2.05%
2001-03-01,33942000000,-3.36%
2001-02-28,35121000000,-1.56%
2001-02-27,35677600000,-1.47%
2001-02-26,36209300000,-0.37%
2001-02-23,36344400000,0.83%
2001-02-22,36045700000,3.09%
2001-02-21,34966300000,0.75%
2001-02-20,34706600000,0.22%
2001-02-16,34632000000,-1.82%
2001-02-15,35275700000,-1.49%
2001-02-14,35811000000,0.69%
2001-02-13,35565600000,0.19%
2001-02-12,35498000000,0.10%
2001-02-09,35462400000,-1.37%
2001-02-08,35956800000,-0.64%
2001-02-07,36188000000,1.12%
2001-02-06,35787800000,1.88%
2001-02-05,35126300000,1.30%
2001-02-02,34676400000,-0.08%
2001-02-01,34703100000,1.97%
2001-01-31,34032700000,
2001-01-30,34032700000,2.07%
2001-01-29,33342700000,-0.83%
2001-01-26,33620100000,-1.95%
2001-01-25,34287000000,-0.48%
2001-01-24,34454100000,-0.88%
2001-01-23,34760000000,-2.72%
2001-01-22,35732700000,5.50%
2001-01-19,33870900000,-0.32%
2001-01-18,33981100000,2.00%
2001-01-17,33314300000,-0.75%
2001-01-16,33565000000,4.95%
2001-01-12,31980500000,-2.95%
2001-01-11,32953300000,-2.55%
2001-01-10,33815700000,-0.08%
2001-01-09,33842400000,0.08%
2001-01-08,33815700000,0.25%
2001-01-05,33732200000,1.42%
2001-01-04,33259100000,-1.56%
2001-01-03,33787300000,2.70%
2001-01-02,32898100000,0.17%
2000-12-29,32843000000,2.16%
2000-12-28,32147700000,1.14%
2000-12-27,31786700000,0.17%
2000-12-26,31731600000,-1.55%
2000-12-22,32231300000,-2.03%
2000-12-21,32898100000,9.22%
2000-12-20,30120500000,-1.27%
2000-12-19,30508100000,-1.17%
2000-12-18,30869100000,1.18%
2000-12-15,30508100000,0.36%
2000-12-14,30397900000,
2000-12-13,30397900000,0.28%
2000-12-12,30314300000,-0.28%
2000-12-11,30397900000,0.65%
2000-12-08,30202300000,-1.63%
2000-12-07,30703700000,-0.90%
2000-12-06,30981200000,-1.85%
2000-12-05,31564400000,-0.61%
2000-12-04,31758300000,1.60%
2000-12-01,31258600000,1.72%
2000-11-30,30730400000,
2000-11-29,30730400000,0.63%
2000-11-28,30536600000,-3.93%
2000-11-27,31786700000,3.62%
2000-11-24,30675300000,1.84%
2000-11-22,30120500000,-2.43%
2000-11-21,30869100000,
